,brain,batch,condition,Olfactory areas (T),Isocortex (T),Cortical subplate (T),Hippocampal formation (T),Cerebral nuclei (T),Thalamus (D),Hypothalamus (D),"Midbrain, motor related (Mes)","Midbrain, sensory related (Mes)","Midbrain, behavioral state related (Mes)",Medulla (Met),Pons (Met)
2,an12_crus1_lat,202002_cfos,CNOnCrusIRT,0.030892412184128606,0.3467589748545318,0.018920877710057498,0.10902351650020362,0.25019292227199624,0.035086314597900285,0.055830808202820326,0.07707917750919746,0.021902717477584432,0.006002333013521815,0.012388439848975337,0.0359215058290826
3,an13_crus1_lat,202002_cfos,CNOnCrusIRT,0.037112636208686114,0.322533837379239,0.025929551600484605,0.13740110876213685,0.1759543720428092,0.06978362822795928,0.04375687769249728,0.07804727339630435,0.023317330222967413,0.004931110254834779,0.027757238717112914,0.053475035494968216
4,an14_crus1_lat,202002_cfos,CNOnCrusIRT,0.03483663768327509,0.18061731886900906,0.026747443044442213,0.16047553442880214,0.24306816419258598,0.049338065563898796,0.08207257100626808,0.0907584646405664,0.03777086393620613,0.011589098838535442,0.033789221097962646,0.04893661669844804
5,an18_crus1_lat,202002_cfos,CNOnCrusIRT,0.035757403468873496,0.2082692834130009,0.01745140980016425,0.12059810342044122,0.25732450321828915,0.031173885882344682,0.055963837239501074,0.08458800985491377,0.04710915510258516,0.010063734057711611,0.04687927730632357,0.08482139723585111
6,an19_crus1_lat,202002_cfos,CNOnCrusIRT,0.036431506275552215,0.2771908245971408,0.015695520790129106,0.13813774545959762,0.17535382345910316,0.03600652992507749,0.08274575585517296,0.09479220086670657,0.04007853889861658,0.009533363708245562,0.031860967352417766,0.062173222812240136
7,an20_crus1_lat,202002_cfos,CNOnCrusIRT,0.030247974759783178,0.30063698840497627,0.016148074875055343,0.12817546896625995,0.21142071947381647,0.02795848606562935,0.043550143392192604,0.09358584186573385,0.03261324792290725,0.010374494936400877,0.02966563094559074,0.07562292839165413
8,an3_crus1_lat,202002_cfos,CNOnCrusIRT,0.035458371559380725,0.28055388717650864,0.019353930297690156,0.1427685118572249,0.22012923154094421,0.03983209139930434,0.0513164060695263,0.09510640591552208,0.02976021542990278,0.009176451434769313,0.02149678901201893,0.055047708307207614
9,an4_crus1_lat,202002_cfos,CNOnCrusIRT,0.04413955514361466,0.3095576696256134,0.01773975722449077,0.1196115910089922,0.19312646563332267,0.031254910306721374,0.06347248935395779,0.0828113905193041,0.03687379293472748,0.00975398244521838,0.03705876853982644,0.054599627264210804
0,an26_crus1_lat,202002_cfos,Vehicle_control_reversal,0.033931918874227064,0.2757569173090167,0.015467961064932291,0.14102913500952016,0.2306807007722932,0.034453041848200375,0.07257604160144956,0.08774016771689212,0.039990203624658875,0.00845766013943262,0.01746774745975568,0.04244850457962133
1,an27_crus1_lat,202002_cfos,Vehicle_control_reversal,0.03030256813057481,0.2559818403198788,0.022053945231177506,0.1516323122326188,0.21922780688308816,0.03094568110239223,0.04373676598059476,0.07820304576269894,0.03431376287179174,0.010396569386297372,0.039959430501856893,0.08324627159702999
2,an28_crus1_lat,202002_cfos,Vehicle_control_reversal,0.010570486427071977,0.23820871586496445,0.005076896741235934,0.16622669898101683,0.17623859162289512,0.05743154973737082,0.042169325993531126,0.1270147666969989,0.0694953735821178,0.023307776166064526,0.02286855927851306,0.061391258908219434
3,an29_crus1_lat,202002_cfos,Vehicle_control_reversal,0.03899161842218958,0.2702302773697399,0.025561652121316857,0.13623736282727036,0.17420504622828997,0.05983971312537804,0.06340404389527349,0.11660330078631297,0.04519139376134105,0.009656096085716754,0.019059448716840923,0.04102004666033008
4,an30_crus1_lat,202002_cfos,Vehicle_control_reversal,0.028792987188132165,0.31170407475195067,0.019913303149985552,0.1196551391966092,0.22646565841441094,0.04756189191792698,0.0649609864174935,0.08749831422791639,0.02847702533474617,0.00667565745111261,0.018425970523070996,0.03986899142664483
5,an31_crus1_lat,202002_cfos,Vehicle_control_reversal,0.039495228608280857,0.24723127115553586,0.016459404622339267,0.1514754724277438,0.24377785555373352,0.038631262834052486,0.04942226877901811,0.08916958938374521,0.03750541508293337,0.013015779000981446,0.01780797442857108,0.05600847812306495
6,an32_crus1_lat,202002_cfos,Vehicle_control_reversal,0.039586839447997305,0.29268343991921913,0.02814919219118142,0.12857623695725345,0.15862714574217435,0.03307808818579603,0.06334146751935375,0.11427128912823965,0.060869656681252104,0.0092266913497139,0.019467351060249074,0.05212260181756984
7,an33_crus1_lat,202002_cfos,Vehicle_control_reversal,0.0302345798166896,0.303904187572586,0.021217369082740665,0.16527598095251134,0.2149824424502536,0.039746915735169634,0.041001841318082564,0.08089934812320175,0.03569692862667789,0.006924907534801368,0.018588870407257575,0.04152662838002797
8,an34_crus1_lat,202002_cfos,Vehicle_control_reversal,0.03800475544171522,0.3009214943924566,0.022050554631453268,0.12031675731940036,0.14374904329901114,0.0567795658873593,0.07718306409641505,0.11859010337473085,0.03237170001938914,0.012409049625993693,0.020148377945363446,0.05747553396671191
0,an6_cno,202002_cfos,cno_injection,0.11864833248725362,0.2778687620014567,0.043889465204052354,0.12981658463372106,0.1095945438894652,0.029673118944092525,0.08087491999028848,0.07589555697795043,0.04602379323283378,0.004484958174233562,0.03961418765312203,0.04361577681153023
1,an7_cno,202002_cfos,cno_injection,0.07092405580526531,0.3051238645191129,0.03684279062248825,0.13115225210257608,0.08457227787681351,0.0320449208138193,0.08250899179624882,0.08930503854909902,0.07128327862669115,0.0051862794843356395,0.052605937055181115,0.0384503127483689
2,an8_cno,202002_cfos,cno_injection,0.13375037765021594,0.309694898118364,0.0591721117410218,0.15210467180468423,0.11118812213553546,0.0213636480319734,0.058411874705037906,0.04856631142863349,0.03920256071529419,0.005017564437493706,0.023275101151018617,0.0382527580807273
0,an0_mcherrydymaze,202002_cfos,dilutedvector_control_reversal,0.04427467662123448,0.18624301878056546,0.012573429406487832,0.17660676563359087,0.2535665711722661,0.02164539745927019,0.11965737766588534,0.06978325664843592,0.025045576872992446,0.01090951182104928,0.017406024828544146,0.06228839308967792
1,an1_mcherrydymaze,202002_cfos,dilutedvector_control_reversal,0.035799094941529636,0.2017675523096913,0.007179981181952596,0.1517205071911824,0.18838209597204175,0.0347909852591962,0.10822617500784085,0.07742282360320803,0.024060217751691385,0.014864017205071911,0.055983691025583586,0.09980285855101036
2,an10_mcherrydymaze,202002_cfos,dilutedvector_control_reversal,0.03007757734367698,0.13429292457238995,0.00801944106925881,0.2053836807178241,0.24105056547340872,0.04548088606411814,0.1393775119170016,0.10126180016824002,0.01474904196653893,0.016543602205813628,0.01177680157024021,0.05198616693148892
3,an11_mcherrydymaze,202002_cfos,dilutedvector_control_reversal,0.030120405334960777,0.20187918780435088,0.009065364712463922,0.15563692769322704,0.23258445537882544,0.030069547748916098,0.08734790403173513,0.10635592681593369,0.04723398303899506,0.016147283569185388,0.019440312265578314,0.06411870160582828
4,an12_mcherrydymaze,202002_cfos,dilutedvector_control_reversal,0.05184971811859594,0.1648080325912514,0.0073248014485000615,0.25334348380725075,0.15275091560018106,0.04789926340479816,0.09217727665528168,0.11610633307271306,0.019834574708859718,0.009999588494300646,0.008641619686432657,0.0752643924118349
5,an13_mcherrydymaze,202002_cfos,dilutedvector_control_reversal,0.044019490054732345,0.22965892404218397,0.01950048391403017,0.13312224669603523,0.1591743425443866,0.038204178347350154,0.11147752302763315,0.09906679682285409,0.03700273661727406,0.01311365305032706,0.036913045654785745,0.07874657922840743
6,an14_mcherrydymaze,202002_cfos,dilutedvector_control_reversal,0.03994595473709232,0.20364555315076377,0.008869928565173333,0.15614326998861547,0.16141018102660978,0.04332378366882264,0.1085158820512179,0.0968060750878861,0.027272841004341134,0.012135163199179313,0.04638885066242979,0.09554251685786846
7,an2_mcherrydymaze,202002_cfos,dilutedvector_control_reversal,0.026456615036823793,0.1252362197771145,0.011585807385952208,0.16022323872768054,0.24128856784585226,0.06870242489535684,0.09496476572296497,0.09503541088995249,0.035711131912188054,0.007276452199713887,0.030112502428427616,0.10340686317797283
8,an3_mcherrydymaze,202002_cfos,dilutedvector_control_reversal,0.03352425876010782,0.1287483153638814,0.006429694519317161,0.16558569182389937,0.1928346810422282,0.03408580413297394,0.09494328391734053,0.09412904312668463,0.05862533692722372,0.02208277178796047,0.07248146900269542,0.09652964959568733
9,an4_mcherrydymaze,202002_cfos,dilutedvector_control_reversal,0.03832321870083165,0.30384168727054767,0.007801378586948378,0.15193489173597063,0.1196617217352214,0.035045328538248294,0.0837547763542369,0.11617779276241852,0.03479246272570615,0.016380085412452238,0.027581104368022778,0.06470555180939537
10,an6_mcherrydymaze,202002_cfos,dilutedvector_control_reversal,0.030296224202041377,0.1915475031818522,0.014062538993286916,0.16095181053629806,0.20071872426443063,0.023807741259264804,0.08437523395972149,0.08647151306431085,0.03652267225674428,0.010057148561303686,0.08572284195552894,0.07546604776521675
11,an7_mcherrydymaze,202002_cfos,dilutedvector_control_reversal,0.03644523176852672,0.2147859462651314,0.012801889577797461,0.1766873339238264,0.24373191614998524,0.035358724534986716,0.08079126070268675,0.08589312075583112,0.02666666666666667,0.006908768821966342,0.020643637437260113,0.05928550339533511
12,an8_mcherrydymaze,202002_cfos,dilutedvector_control_reversal,0.047332814746717584,0.22063503288310587,0.012681799966999033,0.18301393112226857,0.22751809160125402,0.023666407373358792,0.09065836928081465,0.0852132098154303,0.022853169271385806,0.007861301652405535,0.018586615750889848,0.059979256535369965
13,an9_mcherrydymaze,202002_cfos,dilutedvector_control_reversal,0.04785943656836762,0.14972024736022885,0.008651998934275658,0.19794427383506513,0.28906370507481105,0.03466408649194397,0.09161022534460757,0.07489518040189026,0.01825754070085398,0.00616998303254666,0.026993675767391638,0.054169646488017614
0,an1_vecctrl_ymaze,202002_cfos,lobVI_noreversal,0.03451804015588547,0.19482267362950054,0.0182613036900362,0.15613984134306005,0.16632782646826008,0.04586396657536015,0.09218541487517962,0.10121166217727132,0.04273942334523545,0.00798030360841083,0.05886138303748882,0.08108816109431147
1,an10_vecctrl_ymaze,202002_cfos,lobVI_noreversal,0.04069933493818597,0.2058675238833548,0.017814155732879467,0.11264229466726508,0.1871673962334536,0.04622791627565384,0.08162307723693338,0.08379574850055081,0.039093510838584075,0.014459702849682041,0.07890978824105431,0.09169955060240262
2,an2_vecctrl_ymaze,202002_cfos,lobVI_noreversal,0.027039907693079488,0.16807447262146638,0.01309353600722402,0.12761808011638698,0.24113458499510873,0.06387801941455339,0.06742575312915444,0.09070158276268593,0.03063937592495046,0.012943035593347882,0.07562802568540397,0.08182362605663832
3,an3_vecctrl_ymaze,202002_cfos,lobVI_noreversal,0.0336234894571113,0.23994262822098025,0.0149611751323013,0.1429299174044216,0.23108956921707305,0.04116095421797979,0.06086354419110737,0.10133867484379379,0.03630743360205747,0.01188980661753796,0.028636431079677532,0.057256376015958586
4,an4_vecctrl_ymaze,202002_cfos,lobVI_noreversal,0.034682134129410624,0.19239625504132002,0.015187240263675036,0.14024265834999072,0.208766259167954,0.05357567464329161,0.0937819756605299,0.10316431520120026,0.042570294678483056,0.009353192311881484,0.04982181838821961,0.05645818216404367
5,an5_vecctrl_ymaze,202002_cfos,lobVI_noreversal,0.034675949362559993,0.18679040414429918,0.017784281071063782,0.13265048753830275,0.23072162108498068,0.04917598782182805,0.08035124938957092,0.08294859158582767,0.037280446771478605,0.011866920199701985,0.05966552958412115,0.07608853144626525
6,an6_vecctrl_ymaze,202002_cfos,lobVI_noreversal,0.030981425289732568,0.2167965323217912,0.015435629115113696,0.1137128067166544,0.2251651485827212,0.04786962748572929,0.0708374192618263,0.07579085667809593,0.037958672391726865,0.010785491134271885,0.07760385285489094,0.07706253816744577
7,an7_vecctrl_ymaze,202002_cfos,lobVI_noreversal,0.03935220853432088,0.2326920013267137,0.014717903583432793,0.12991217050882603,0.26235763291294617,0.04861961708117764,0.08122856821998375,0.06188022491453404,0.026173867396533306,0.010343404692074452,0.038110373177400944,0.05461202765205628
8,an8_vecctrl_ymaze,202002_cfos,lobVI_noreversal,0.03980709655701166,0.2512742334208774,0.015055010402964733,0.1202769576184848,0.2519801224035223,0.04777355793257574,0.0652710035338938,0.07818165370806746,0.030921199951952093,0.008745015400540094,0.03552134201952465,0.05519280705058525
9,an9_vecctrl_ymaze,202002_cfos,lobVI_noreversal,0.0344101278145944,0.24232859989099576,0.01667039939309752,0.11884181050609298,0.19435119820518432,0.054999242666487154,0.0796805476621697,0.09068065511290742,0.02910620405024552,0.01078002762649088,0.06575337854894898,0.062397808522785383
0,an1_saline,202002_cfos,saline_injection,0.13815904515971614,0.3374026554970415,0.05324413899676705,0.1604013745145483,0.09240560379008153,0.016872369410951382,0.049348325572883836,0.045310180760862934,0.03564791281185824,0.002553831764299221,0.03042638417274964,0.03822817754824017
1,an2_saline,202002_cfos,saline_injection,0.12730375362690757,0.3255965548826746,0.053167795870429725,0.13217397168155517,0.08941533032253955,0.01794862669216663,0.072332103915468,0.07019108113221331,0.038778174679736335,0.0026917320555879197,0.02875114496953304,0.041649730171188164
2,an3_saline,202002_cfos,saline_injection,0.1456080934392775,0.3155128706125189,0.058210839570745784,0.14550121408269123,0.08852115710263424,0.01733950561617619,0.058205829600905805,0.07081926366803272,0.03985765005694666,0.004068095510065029,0.019752641089100645,0.0366028396509053
3,an4_saline,202002_cfos,saline_injection,0.1076820957286723,0.2605173486514643,0.05894779488366709,0.1347975026044681,0.11974223000347263,0.022948257900219933,0.09284024482000232,0.0647572056951036,0.049079754601226995,0.003360487324921866,0.04138753038546128,0.0439395474013196
0,dadult_pc_crus1_2,201810_adultacutePC_ymaze_cfos,crusI_bilateral_reversal,0.0777937623843001,0.332564262642165,0.02893515376889878,0.09041556960994544,0.3070492114763443,0.040905512879672104,0.08466111126190928,0.025705056865991695,0.006568768491626177,0.0015471892728210418,5.428734290600146e-05,0.0038001140034201026
1,dadult_pc_crus1_5,201810_adultacutePC_ymaze_cfos,crusI_bilateral_reversal,0.05250950479424213,0.2990363692881567,0.029889290069582266,0.1176442457138758,0.21274001099925874,0.08866359006240884,0.09782166853972885,0.06972573587432151,0.019105234212476986,0.0076755696898687265,0.00043040577700198464,0.004758374979077497
2,dadult_pc_crus1_6,201810_adultacutePC_ymaze_cfos,crusI_bilateral_reversal,0.056122626720083606,0.44716948266852463,0.017296638216338617,0.0924055042675492,0.21626894269291064,0.060651454450444175,0.05969343319979098,0.043145793415781224,0.0033792022295767287,0.0038495035708064796,0.0,1.741856819369448e-05
3,dadult_pc_crus1_7,201810_adultacutePC_ymaze_cfos,crusI_bilateral_reversal,0.08794805105327523,0.3016862738343352,0.029953321735535766,0.09087620786468471,0.27491947568768627,0.04121811323354634,0.10741168162323234,0.05570387722410734,0.005115662194050674,0.004512806379936959,0.0,0.0006545291696091772
4,dadult_pc_crus1_8,201810_adultacutePC_ymaze_cfos,crusI_bilateral_reversal,0.10194675120091795,0.2532721367587857,0.03288667613139112,0.11357669344016803,0.24724323693576306,0.059297146969019235,0.11874987844960035,0.054590715494272544,0.012368968669168983,0.004648087282910986,0.0,0.0014197086680021005
5,dadult_pc_crus1_9,201810_adultacutePC_ymaze_cfos,crusI_bilateral_reversal,0.07907505686125853,0.32115238817285824,0.03148850138994187,0.10070760677280768,0.22721758908263837,0.06297700277988375,0.1306545362648471,0.03100833965125095,0.007252969421278747,0.0036391205458680817,0.0,0.004826889057366692
0,dadult_pc_lob6_13,201810_adultacutePC_ymaze_cfos,lobVI_reversal,0.07180151633718618,0.4959654141704404,0.03363651524675758,0.11921591769188336,0.09786917422483354,0.025310772151736348,0.048235429949583714,0.07604777360136496,0.027260715064591858,0.00293774294107837,2.5657143590204104e-05,0.0016933714769534708
1,dadult_pc_lob6_15,201810_adultacutePC_ymaze_cfos,lobVI_reversal,0.09367838457214511,0.39836554676352315,0.04068837289747914,0.13585852034418644,0.17282829593116272,0.02118735676914429,0.05698966575863709,0.056838327496000346,0.013620443637307043,0.005469797206728067,2.1619751805249275e-05,0.004453668871881351
2,dadult_pc_lob6_17,201810_adultacutePC_ymaze_cfos,lobVI_reversal,0.06991530339946629,0.40675252349460495,0.036918436013458636,0.17558881540781993,0.142522334377538,0.028170321382991068,0.05868430212321615,0.06016939320106741,0.014340410720501219,0.00392156862745098,0.0,0.0030165912518853697
3,dadult_pc_lob6_18,201810_adultacutePC_ymaze_cfos,lobVI_reversal,0.05871815749680121,0.3403978131906479,0.03073165057578225,0.17375828777480518,0.2461091078283122,0.030801442363615216,0.04829591718041177,0.05380946841921601,0.013562870768872862,0.0028149354425962545,0.0,0.001000348958939165
4,dadult_pc_lob6_19,201810_adultacutePC_ymaze_cfos,lobVI_reversal,0.0830930198166223,0.39947500739426206,0.03686039633244602,0.16491052942916298,0.15176722863058267,0.03149955634427684,0.06272182786157941,0.05240683229813665,0.009594055013309672,0.0037156166814551906,1.8485655131617863e-05,0.003937444543034605
5,dadult_pc_lob6_20,201810_adultacutePC_ymaze_cfos,lobVI_reversal,0.07135601828339258,0.3155154900964957,0.021076688674454037,0.18499238191975623,0.18270695784662266,0.027679024885728796,0.050660233621127475,0.08887760284408329,0.04697816150330117,0.007110208227526663,0.0,0.0030472320975114273
6,dadult_pc_lob6_21,201810_adultacutePC_ymaze_cfos,lobVI_reversal,0.07145541082164329,0.29728206412825653,0.02216933867735471,0.1657064128256513,0.2660946893787575,0.033942885771543085,0.05711422845691383,0.05529809619238477,0.018912825651302607,0.005824148296593186,0.000187875751503006,0.006012024048096192
0,dadult_pc_crus1_1,201810_adultacutePC_ymaze_cfos,vector_control_reversal,0.05523816020601327,0.3338847485376128,0.024796630114091785,0.09858962770946672,0.28891314357828674,0.048024285007759605,0.0819448471101864,0.04521036205808619,0.009669662499786824,0.0057301703702440435,3.410815696573835e-05,0.007964254651499907
1,dadult_pc_crus1_3,201810_adultacutePC_ymaze_cfos,vector_control_reversal,0.07152061855670103,0.2639409559512652,0.03145501405810684,0.11834192439862543,0.29496641674476726,0.06829896907216494,0.10256560449859418,0.026534676663542645,0.010543580131208997,0.004002655420181194,0.0,0.007829584504842236
2,dadult_pc_crus1_4,201810_adultacutePC_ymaze_cfos,vector_control_reversal,0.07144265851493936,0.34104131742431715,0.02632876442165467,0.10299773197909476,0.24097722118134307,0.05660191302632876,0.08532196035893896,0.05596095059658811,0.011586628537619563,0.005891923873385268,0.0,0.001848930085790356
3,dadult_pc_lob6_14,201810_adultacutePC_ymaze_cfos,vector_control_reversal,0.09020764987262431,0.4542455510144237,0.03650825651082235,0.12961164158862232,0.14823231860418232,0.01717280941297216,0.04413247072191778,0.0581529607976101,0.016677968586771254,0.0038304345435551564,3.665487601488188e-05,0.0011912834704836612
4,dadult_pc_lob6_16,201810_adultacutePC_ymaze_cfos,vector_control_reversal,0.03299867304273804,0.4545704914749255,0.02441100623419544,0.17205377932450364,0.10613154402744047,0.03810620665481585,0.05618286973285596,0.07598708094439298,0.031170977191357252,0.004281314939535815,2.5036929470969682e-05,0.004081019503768058
