control,treatment,region,Estimate,Std. Error,z value,Pr(>|z|),fdr_adj_pval,status
control,demonstrator,Ventral posterior complex of the thalamus,-0.10425570508986336,0.1490590288133255,-0.6994256296975361,0.48428607531746215,0.9979519911483261,success
control,demonstrator,Ventral posterolateral nucleus of the thalamus,-0.16304936494211902,0.18531719561577992,-0.8798393716262088,0.37894633258200416,0.9979519911483261,success
control,demonstrator,"Ventral posterolateral nucleus of the thalamus, parvicellular part",-0.3620442297718277,0.3066203807800667,-1.180757224457025,0.2376991814144599,0.9007985199454351,success
control,demonstrator,Ventral posteromedial nucleus of the thalamus,-0.118078757272368,0.1932532451824443,-0.6110053011575229,0.5411960708223629,0.9979519911483261,success
control,demonstrator,"Ventral posteromedial nucleus of the thalamus, parvicellular part",0.23030317476335688,0.381801703856449,0.6032010136076998,0.5463749734797565,0.9979519911483261,success
control,demonstrator,Ventral premammillary nucleus,0.15672152942728548,0.6218600314122008,0.25202058584048537,0.8010251520559979,0.9979519911483261,success
control,demonstrator,Ventral tegmental area,-0.14354533944217832,0.33271824676297235,-0.4314321226405105,0.666154197283575,0.9979519911483261,success
control,demonstrator,Ventral tegmental nucleus,-0.5932692160282741,0.3962028945412878,-1.4973873846003674,0.13429248891332882,0.7817942714959967,success
control,demonstrator,Ventrolateral preoptic nucleus,-0.06766024543581699,0.5060512615653975,-0.13370235502727462,0.8936379428440882,0.9979519911483261,success
control,demonstrator,Ventromedial hypothalamic nucleus,0.3285225118053788,0.6075954042192023,0.5406928846467338,0.5887192836536648,0.9979519911483261,success
control,demonstrator,Vermal regions,-0.15703896070404832,0.1134969690080032,-1.3836401278079486,0.16646867476595217,0.847617706074674,success
control,demonstrator,Vestibular nuclei,0.17854351872976243,0.3706217209860147,0.48174056894118117,0.6299902527745107,0.9979519911483261,success
control,demonstrator,Visceral area,0.19339475934010583,0.08968841214676969,2.1562959440471188,0.031060563783369105,0.4640813647632796,success
control,demonstrator,"Visceral area, layer 1",0.7818074134653249,0.42952658640387925,1.8201607029982534,0.06873453556568776,0.6203782101397759,success
control,demonstrator,"Visceral area, layer 2/3",0.31774600286641996,0.2574032891055055,1.2344286818191395,0.21704320679185518,0.9007985199454351,success
control,demonstrator,"Visceral area, layer 4",0.2528552006458117,0.19596752410466936,1.2902913470027704,0.19694952011916278,0.8734570654371394,success
control,demonstrator,"Visceral area, layer 5",0.11949558045501915,0.14606459474053365,0.8181009276566221,0.41329955922929273,0.9979519911483261,success
control,demonstrator,"Visceral area, layer 6a",0.10175051130849493,0.08452792199124279,1.2037502982628205,0.2286861050967962,0.9007985199454351,success
control,demonstrator,"Visceral area, layer 6b",0.04898934173063394,0.14031052110957526,0.3491494532500225,0.7269771115072852,0.9979519911483261,success
control,demonstrator,Visual areas,0.06216749130126467,0.36500787702530973,0.17031821835711772,0.8647598844055244,0.9979519911483261,success
control,demonstrator,Zona incerta,-0.08718096517898177,0.3075069447992471,-0.28350893094754986,0.7767867364883858,0.9979519911483261,success
control,demonstrator,alveus,-0.13035428246343747,0.13651930488143485,-0.9548413872796113,0.3396579141154036,0.980477439590561,success
control,demonstrator,amygdalar capsule,0.32541527309899304,0.27572074375159494,1.180235003979858,0.23790676062051141,0.9007985199454351,success
control,demonstrator,"anterior commissure, olfactory limb",0.036129044488755986,0.40880321654496443,0.08837759348887642,0.9295765694069557,0.9979519911483261,success
control,demonstrator,"anterior commissure, temporal limb",0.3319220790119256,0.3165369460007255,1.0486045411304525,0.29436016495061135,0.9527618337004197,success
control,demonstrator,arbor vitae,-0.360279310138722,0.14534133208487848,-2.478849649790749,0.013180685299360024,0.36737208197509313,success
control,demonstrator,brachium of the inferior colliculus,-0.09947310246337361,0.18203744569596522,-0.5464430797909091,0.5847614041877931,0.9979519911483261,success
control,demonstrator,brachium of the superior colliculus,-0.18252955009312538,0.1836522461567523,-0.9938868372855693,0.32027796325823166,0.9677179991997528,success
control,demonstrator,"central canal, spinal cord/medulla",,,,,,failed
control,demonstrator,cerebal peduncle,-0.41931304376518796,0.2955879251440496,-1.4185729798023485,0.15602354802685744,0.8310809180922476,success
control,demonstrator,cerebellar commissure,-0.06208056490286023,0.5352784378190796,-0.11597807891496469,0.9076699150324619,0.9979519911483261,success
control,demonstrator,cerebellar peduncles,-0.10565131040319997,0.3038346270763424,-0.34772636489735487,0.7280456945280404,0.9979519911483261,success
control,demonstrator,cerebellum related fiber tracts,-0.30176024824323033,0.11075472643426781,-2.7245812251843087,0.0064383091631631225,0.24529957911651498,success
control,demonstrator,cerebral aqueduct,-0.36091213569735225,0.16005420275549626,-2.2549369493826585,0.02413728664861984,0.40872472058329595,success
control,demonstrator,cerebral nuclei related,-0.04626314844327648,0.25342224870438956,-0.18255361823910432,0.8551482799394506,0.9979519911483261,success
control,demonstrator,cerebrum related,-0.17651884918467636,0.1348779081736314,-1.3087306259038332,0.19062561374431486,0.8734570654371394,success
control,demonstrator,cervicothalamic tract,-0.6280111962635144,0.3454555999080268,-1.817921598117716,0.06907611670037227,0.6203782101397759,success
control,demonstrator,choroid plexus,-0.29282836034993753,0.14452067430187818,-2.0262039446222815,0.04274388958845101,0.5339482601049126,success
control,demonstrator,cingulum bundle,0.014376039093761199,0.1952911722329438,0.07361335860390773,0.9413180413516883,0.9979519911483261,success
control,demonstrator,cochlear nerve,-0.10689500935430721,0.18229236391042875,-0.5863932370026821,0.55761128802375,0.9979519911483261,success
control,demonstrator,columns of the fornix,0.28532824001109736,0.33871232837924753,0.8423910678905747,0.3995690910645765,0.9979519911483261,success
control,demonstrator,commissural branch of stria terminalis,-0.17897987997307618,0.1306028462237863,-1.3704133190665422,0.17055791674156795,0.8517488622689159,success
control,demonstrator,corpus callosum,-0.20084084387817167,0.16978667343494144,-1.182901106517818,0.2368483430735483,0.9007985199454351,success
control,demonstrator,"corpus callosum, anterior forceps",-0.11436759822876479,0.15991995645489632,-0.7151552611948148,0.47451311033405497,0.9979519911483261,success
control,demonstrator,"corpus callosum, extreme capsule",0.08799382031469859,0.3426904808564205,0.25677345952181846,0.797353659519397,0.9979519911483261,success
control,demonstrator,"corpus callosum, posterior forceps",-0.3835368722558102,0.2850688393707798,-1.3454184368322213,0.17849014464302482,0.8718557065255443,success
control,demonstrator,"corpus callosum, splenium",-0.1503592293958035,0.20634186220322803,-0.7286898925420829,0.4661913769315754,0.9979519911483261,success
control,demonstrator,corticospinal tract,-0.32009910082235843,0.13037101868701428,-2.455293393011143,0.014076964562622293,0.36737208197509313,success
control,demonstrator,cranial nerves,-0.12167342812930731,0.12332698219050606,-0.986592114460042,0.32384263752747633,0.9677179991997528,success
control,demonstrator,crossed tectospinal pathway,-0.21718177623192383,0.4053757429460002,-0.535754247784023,0.5921284063223349,0.9979519911483261,success
control,demonstrator,cuneate fascicle,0.2485992663302586,0.5109153326841753,0.4865762493840274,0.626558658107637,0.9979519911483261,success
control,demonstrator,doral tegmental decussation,0.6194607020575458,0.503056579410035,1.231393698863903,0.218175652518518,0.9007985199454351,success
control,demonstrator,dorsal acoustic stria,-0.6622841453231205,0.5135616878951115,-1.2895902496885316,0.19719296285134646,0.8734570654371394,success
control,demonstrator,dorsal column,0.2485992663302586,0.5109153326841753,0.4865762493840274,0.626558658107637,0.9979519911483261,success
control,demonstrator,dorsal fornix,-1.330221562321694,0.5549335190317384,-2.397082743609896,0.016526191312039015,0.3922138351668582,success
control,demonstrator,dorsal hippocampal commissure,-0.06298279399359485,0.28968242543577133,-0.2174201417253718,0.8278809357838649,0.9979519911483261,success
control,demonstrator,dorsal limb,-0.29101494656714466,0.283197081392189,-1.0276057406260093,0.304135322755849,0.9656296497498205,success
control,demonstrator,dorsal roots,-0.6280111962635144,0.3454555999080268,-1.817921598117716,0.06907611670037227,0.6203782101397759,success
control,demonstrator,dorsal spinocerebellar tract,-0.23403303428903938,0.7503891697692532,-0.3118822122139705,0.7551300413228896,0.9979519911483261,success
control,demonstrator,epithalamus related,-0.4336400457746662,0.2777380994012867,-1.5613271881295854,0.11844657181465491,0.7679937614548574,success
control,demonstrator,external capsule,0.021832263329676464,0.10486284776575928,0.20819826845104356,0.8350741605443833,0.9979519911483261,success
control,demonstrator,external medullary lamina of the thalamus,-0.23426814677620872,0.19639561205525763,-1.192837988204621,0.23293282925066416,0.9007985199454351,success
control,demonstrator,extrapyramidal fiber systems,-0.18788315291872587,0.3153917755425033,-0.5957135457814311,0.5513666074354441,0.9979519911483261,success
control,demonstrator,facial nerve,0.3570664514936105,0.4123244674805917,0.8659841451451527,0.3864988564850885,0.9979519911483261,success
control,demonstrator,fasciculus retroflexus,-0.06942821609241094,0.3748949094902884,-0.18519380854439013,0.8530770251639048,0.9979519911483261,success
control,demonstrator,fiber tracts,-0.1900757495276119,0.11039300285121101,-1.721809758031478,0.08510398635190318,0.6898855063845769,success
control,demonstrator,fimbria,-0.9230172547331444,0.3298762891503659,-2.798070928682025,0.005140882208284037,0.22594990007988858,success
control,demonstrator,fornix system,-0.3250736894909102,0.21144504858934138,-1.5373908807968968,0.12419761816730114,0.7817942714959967,success
control,demonstrator,fourth ventricle,-0.03854489956690438,0.28679231686580625,-0.1344000424702452,0.8930862480530767,0.9979519911483261,success
control,demonstrator,genu of corpus callosum,-0.35098902300264406,0.2892333669668915,-1.213514978176158,0.22493299132066236,0.9007985199454351,success
control,demonstrator,genu of the facial nerve,1.273748251392658,0.7158530384357552,1.7793432213069686,0.07518350902214348,0.629558614009597,success
control,demonstrator,habenular commissure,0.2501737372236992,0.44421158665980914,0.5631859787918813,0.5733082495101192,0.9979519911483261,success
control,demonstrator,hippocampal commissures,-0.13843434980727032,0.28331009436322874,-0.48863190038610194,0.6251023242324968,0.9979519911483261,success
control,demonstrator,hypothalamus related,-0.19942928335735638,0.1865841771560831,-1.068843491431366,0.28514019830766024,0.9402904149066291,success
control,demonstrator,inferior cerebellar peduncle,-0.005430315387021421,0.3153366645823416,-0.01722069139728419,0.986260555288233,0.9979519911483261,success
control,demonstrator,inferior colliculus commissure,0.48398128903500853,0.4026325653601064,1.2020420866904928,0.2293472224181633,0.9007985199454351,success
control,demonstrator,internal capsule,-0.2867459965566698,0.14807657784325734,-1.9364709850344963,0.052810042849874235,0.5832065601681763,success
control,demonstrator,lateral forebrain bundle system,-0.21903231666787457,0.154924594980799,-1.4137995112720543,0.15742077712097968,0.8310809180922476,success
control,demonstrator,lateral lemniscus,-0.17650702839950147,0.2185589001384284,-0.8075947869782809,0.4193238886886006,0.9979519911483261,success
control,demonstrator,"lateral olfactory tract, body",-0.11693342181573206,0.24053735688720498,-0.48613414285817386,0.6268720607667146,0.9979519911483261,success
control,demonstrator,"lateral olfactory tract, general",-0.18273027496800115,0.19498489156540538,-0.937150942829365,0.3486809201066138,0.9882223108558591,success
control,demonstrator,lateral recess,-0.08118021662658582,0.2789490011696735,-0.2910217146725223,0.7710347120272871,0.9979519911483261,success
control,demonstrator,lateral ventricle,-0.21655858404889702,0.16307346440218043,-1.3279817464036254,0.18418413717935944,0.8733176593454869,success
control,demonstrator,mammillary peduncle,0.011849024458315175,0.45979846345901765,0.0257700392671523,0.9794407591105563,0.9979519911483261,success
control,demonstrator,mammillary related,0.13352483660868047,0.2838225839055786,0.4704517687468493,0.6380322853653382,0.9979519911483261,success
control,demonstrator,mammillotegmental tract,0.051670506263942595,0.3183686250459227,0.16229773350464244,0.8710713994204939,0.9979519911483261,success
control,demonstrator,mammillothalamic tract,0.23096459540020103,0.3243241303615778,0.7121412617146512,0.4763773056030304,0.9979519911483261,success
control,demonstrator,medial corticohypothalamic tract,-0.19857707798564547,0.5208364832932818,-0.3812656838669022,0.7030061143491065,0.9979519911483261,success
control,demonstrator,medial forebrain bundle,0.21455924506990998,0.4654376672640797,0.46098384415495425,0.6448101961585739,0.9979519911483261,success
control,demonstrator,medial forebrain bundle system,-0.17730563403415153,0.1336873041826901,-1.326271294930556,0.18474985136212585,0.8733176593454869,success
control,demonstrator,medial lemniscus,-0.7401153121660604,0.3727688027108882,-1.9854540046906195,0.04709398262017002,0.5437214357055993,success
control,demonstrator,medial longitudinal fascicle,-0.030076887783910225,0.30890399988461764,-0.09736645622958782,0.9224353821784959,0.9979519911483261,success
control,demonstrator,middle cerebellar peduncle,-0.2032170155744915,0.3105625225196513,-0.6543513812476606,0.5128854499412945,0.9979519911483261,success
control,demonstrator,motor root of the trigeminal nerve,-0.3006774697501778,0.4829591118485289,-0.6225733449760021,0.5335649318359841,0.9979519911483261,success
control,demonstrator,nigrostriatal tract,-0.04626314844327648,0.25342224870438956,-0.18255361823910432,0.8551482799394506,0.9979519911483261,success
control,demonstrator,oculomotor nerve,-0.6076697457975981,0.29043849160407803,-2.0922493518041185,0.0364162158339485,0.4905693243256303,success
control,demonstrator,olfactory nerve,-0.105561156712844,0.17259366649530467,-0.6116166302992105,0.54079143251625,0.9979519911483261,success
control,demonstrator,olfactory nerve layer of main olfactory bulb,-0.12191756990384271,0.2204964487449938,-0.5529230543066094,0.5803161001485623,0.9979519911483261,success
control,demonstrator,optic chiasm,-1.4202935584049163,0.8664887041144483,-1.6391368423624826,0.10118476363940862,0.7205868214320502,success
control,demonstrator,optic nerve,-0.013648389858625177,0.12792680773972528,-0.10668905212106629,0.9150356681733747,0.9979519911483261,success
control,demonstrator,optic tract,0.12967436617088277,0.30843512912377624,0.4204267086543308,0.6741737601502589,0.9979519911483261,success
control,demonstrator,postcommissural fornix,0.26507683242051955,0.3410863696317175,0.7771545743875136,0.43706757902625737,0.9979519911483261,success
control,demonstrator,posterior commissure,-1.7494887877910577,0.555195776150984,-3.151120492882296,0.0016264537714844643,0.13047542696341513,success
control,demonstrator,posteromedial visual area,-0.022751768292135554,0.33807813312663454,-0.06729736727342074,0.9463449727508118,0.9979519911483261,success
control,demonstrator,"posteromedial visual area, layer 1",-0.21805490654720985,0.5551957385021212,-0.39275320652767715,0.694501768770238,0.9979519911483261,success
control,demonstrator,"posteromedial visual area, layer 2/3",0.0005813796734090188,0.3806788102443382,0.0015272183735045852,0.998781456512494,0.998781456512494,success
control,demonstrator,"posteromedial visual area, layer 4",0.03411704765135308,0.3071512999688621,0.11107570651601262,0.9115563129063085,0.9979519911483261,success
control,demonstrator,"posteromedial visual area, layer 5",-0.07760010178770914,0.3531709453323169,-0.21972391221109983,0.8260861804765636,0.9979519911483261,success
control,demonstrator,"posteromedial visual area, layer 6a",0.20509596968470206,0.3375264997852334,0.6076440511047391,0.5434235778052616,0.9979519911483261,success
control,demonstrator,"posteromedial visual area, layer 6b",0.1480177490831112,0.38248468272542785,0.386990004484357,0.6987636078241994,0.9979519911483261,success
control,demonstrator,principal mammillary tract,-0.6295880019587912,0.5129022258096214,-1.2275010134046116,0.2196343411557955,0.9007985199454351,success
control,demonstrator,pyramid,-0.0904199927073011,0.7118411979628592,-0.12702270248766753,0.8989224301038332,0.9979519911483261,success
control,demonstrator,pyramidal decussation,-0.8429182188008694,0.7703319036792468,-1.0942273256176163,0.27385528977085594,0.923966554046108,success
control,demonstrator,root,-0.005219053367400313,0.005894495396947839,-0.8854113907871963,0.37593479108044936,0.9979519911483261,success
control,demonstrator,rubrospinal tract,-0.23366639531087754,0.35890368193305655,-0.6510559993487653,0.5150103385844088,0.9979519911483261,success
control,demonstrator,sensory root of the trigeminal nerve,-0.12595875164240947,0.3652940699266695,-0.344814663067744,0.7302337088570554,0.9979519911483261,success
control,demonstrator,solitary tract,-0.22275738380939283,0.49337929848334733,-0.45149317065825656,0.6516341460481958,0.9979519911483261,success
control,demonstrator,spinal tract of the trigeminal nerve,0.07153408573921081,0.34145033244627254,0.20950070608136473,0.8340573842420475,0.9979519911483261,success
control,demonstrator,stria medullaris,-0.8200954862418026,0.35610171776997873,-2.3029809891889856,0.02127991274641243,0.40872472058329595,success
control,demonstrator,stria terminalis,-0.18326259164701889,0.13225213557099014,-1.38570610490178,0.16583666328924496,0.847617706074674,success
control,demonstrator,subependymal zone,0.07034430414144995,0.2082618862953828,0.3377684961600652,0.7355376524414459,0.9979519911483261,success
control,demonstrator,superior cerebelar peduncles,-0.20475023829698152,0.29144621113762526,-0.7025318239608043,0.48234756243744026,0.9979519911483261,success
control,demonstrator,superior cerebellar peduncle decussation,0.11786376774437402,0.6625641582824104,0.1778903465740082,0.8588090922482411,0.9979519911483261,success
control,demonstrator,superior colliculus commissure,0.4934218542154822,0.555546990798855,0.8881730301625084,0.3744476837453947,0.9979519911483261,success
control,demonstrator,supraoptic commissures,0.028432706416918814,0.41459446065047834,0.0685795617536937,0.9453242879153033,0.9979519911483261,success
control,demonstrator,tectospinal pathway,-0.20861567309439116,0.4050698510900994,-0.515011602401357,0.6065449123770655,0.9979519911483261,success
control,demonstrator,thalamus related,-0.23426814677620872,0.19639561205525763,-1.192837988204621,0.23293282925066416,0.9007985199454351,success
control,demonstrator,third ventricle,-0.4525289320671397,0.22533811582018462,-2.0082218688126816,0.04461972012684222,0.539686138677044,success
control,demonstrator,trapezoid body,0.30417588683139596,0.8286289349723567,0.36708335177982093,0.7135568451291725,0.9979519911483261,success
control,demonstrator,trigeminal nerve,-0.12803337238490517,0.36550617295257964,-0.35029058839319815,0.7261206277625727,0.9979519911483261,success
control,demonstrator,trochlear nerve,-0.07631749384584034,0.3190970168454858,-0.23916705521191084,0.8109760475552619,0.9979519911483261,success
control,demonstrator,uncinate fascicle,0.04307944886175579,0.2870546811885278,0.15007401615395594,0.880706219897956,0.9979519911483261,success
control,demonstrator,vagus nerve,-0.22275738380939283,0.49337929848334733,-0.45149317065825656,0.6516341460481958,0.9979519911483261,success
control,demonstrator,ventral hippocampal commissure,-1.3200494715244293,0.5819706787441707,-2.2682405140632724,0.02331455137024644,0.40872472058329595,success
control,demonstrator,ventral spinocerebellar tract,-0.6490891147865058,0.3533020686205802,-1.8372072298381545,0.06617930877764804,0.6203782101397759,success
control,demonstrator,ventral tegmental decussation,-0.6321804824484154,0.5808877553030802,-1.0883005824741012,0.27646243349411104,0.923966554046108,success
control,demonstrator,ventricular systems,-0.23957952554243744,0.14547975026915677,-1.6468238713579288,0.09959425324539262,0.7159511412546149,success
control,demonstrator,vestibular nerve,-0.06636919692387507,0.37228653630769254,-0.17827450216738788,0.8585074023604781,0.9979519911483261,success
control,demonstrator,vestibulocochlear nerve,-0.1038916746318559,0.17157590940175474,-0.6055143463560939,0.5448372952494402,0.9979519911483261,success
control,demonstrator,vomeronasal nerve,-0.8656269852732269,0.39804723887299226,-2.174684059419964,0.029653800247359148,0.45192391576975344,success
