control,treatment,region,Estimate,Std. Error,z value,Pr(>|z|),fdr_adj_pval,status
control,observer,Infracerebellar nucleus,-0.48300487908630413,0.40565560508152676,-1.1906771976914556,0.2337803328285888,0.9988677083573988,success
control,observer,Infralimbic area,-0.1971278901977595,0.4003640827961993,-0.49237156545360033,0.622456696716986,0.9988677083573988,success
control,observer,"Infralimbic area, layer 1",-0.2711711886972487,0.4008263340292775,-0.6765303715734446,0.4987039696834362,0.9988677083573988,success
control,observer,"Infralimbic area, layer 2/3",-0.22086328224669716,0.4006035076883192,-0.5513263813419602,0.5814099569365992,0.9988677083573988,success
control,observer,"Infralimbic area, layer 5",-0.11901577406403656,0.40041179156533135,-0.2972334396016854,0.7662882937503843,0.9988677083573988,success
control,observer,"Infralimbic area, layer 6a",-0.2729161854042141,0.4004833473414254,-0.6814670003533104,0.49557604057989013,0.9988677083573988,success
control,observer,"Infralimbic area, layer 6b",-0.7923634296090795,0.40426366848543327,-1.9600164233844093,0.04999387073114828,0.9988677083573988,success
control,observer,Interanterodorsal nucleus of the thalamus,0.19002469679298742,0.4018977763875319,0.47281848260278797,0.6363426866498125,0.9988677083573988,success
control,observer,Interanteromedial nucleus of the thalamus,0.060104791204524353,0.4075187826094173,0.1474896219989233,0.8827455705950239,0.9988677083573988,success
control,observer,Interbrain,-0.08397930201031957,0.4003254823928264,-0.20977755777213655,0.8338412896340213,0.9988677083573988,success
control,observer,Intercalated amygdalar nucleus,0.12808509947277316,0.40061429360428547,0.3197217411301148,0.749179277153859,0.9988677083573988,success
control,observer,Interfascicular nucleus raphe,-0.28698900441576347,0.4033503829480018,-0.7115129092433783,0.47676645409898144,0.9988677083573988,success
control,observer,Intergeniculate leaflet of the lateral geniculate complex,0.013736608157891059,0.4010669062234972,0.034250166106291106,0.9726776632165269,0.9988677083573988,success
control,observer,Intermediate reticular nucleus,0.1282623314994094,0.4004205549720826,0.32031904932640604,0.7487264840353154,0.9988677083573988,success
control,observer,Intermediodorsal nucleus of the thalamus,-0.6681575688129293,0.40348979765166426,-1.6559466254206376,0.09773262825691029,0.9988677083573988,success
control,observer,Interpeduncular nucleus,0.12530022944365163,0.42267351812053333,0.2964468415263241,0.76688885762357,0.9988677083573988,success
control,observer,Interposed nucleus,-0.1498699623786026,0.4006077987634144,-0.37410645234869927,0.7083251184072754,0.9988677083573988,success
control,observer,Interstitial nucleus of Cajal,0.29406100646650846,0.4053656566761885,0.72542160793214,0.46819342095170635,0.9988677083573988,success
control,observer,Intralaminar nuclei of the dorsal thalamus,-0.2810286617968103,0.4005218487002039,-0.7016562584758369,0.48289355784025245,0.9988677083573988,success
control,observer,Isocortex,0.04488468677753057,0.40032079907602136,0.11212179552281248,0.9107268360609554,0.9988677083573988,success
control,observer,Koelliker-Fuse subnucleus,0.4503454137236242,0.4028056743696584,1.1180215234762014,0.2635578009496412,0.9988677083573988,success
control,observer,Lateral amygdalar nucleus,0.22511513326175533,0.40041245856663465,0.5622081142719808,0.5739742335923963,0.9988677083573988,success
control,observer,Lateral dorsal nucleus of thalamus,-1.4486358893491176,0.40066411426835397,-3.6155868163897016,0.0002996680227154071,0.04024994280491663,success
control,observer,Lateral group of the dorsal thalamus,-0.6203574890150362,0.400406731623184,-1.5493183306389666,0.1213052153752166,0.9988677083573988,success
control,observer,Lateral habenula,-2.037555834370931,0.4013614618527711,-5.076610556890872,3.8422726909077174e-07,0.00014658270315812943,success
control,observer,Lateral hypothalamic area,-0.0023849484478285074,0.40039270755858847,-0.005956523190371852,0.9952474102141358,0.9988677083573988,success
control,observer,Lateral mammillary nucleus,0.7311469420604475,0.4181189939893415,1.7486575653606533,0.08035022928916888,0.9988677083573988,success
control,observer,Lateral posterior nucleus of the thalamus,-1.116478224699323,0.4005845876067019,-2.7871222689063937,0.005317841029142191,0.31211636194119163,success
control,observer,Lateral preoptic area,-0.20924551392434557,0.40064387295572246,-0.5222730910138504,0.6014802020232104,0.9988677083573988,success
control,observer,Lateral reticular nucleus,-0.033367332387421816,0.4008808744965577,-0.08323503192644412,0.9336646579244813,0.9988677083573988,success
control,observer,"Lateral reticular nucleus, magnocellular part",-0.06746590450518951,0.40093529762402474,-0.16827130189084863,0.8663698496924441,0.9988677083573988,success
control,observer,"Lateral reticular nucleus, parvicellular part",0.32244253048030214,0.4068288610691103,0.792575358672813,0.428025270016529,0.9988677083573988,success
control,observer,Lateral septal complex,-0.05365653585030483,0.40034442380577995,-0.13402593531897264,0.8933820660339055,0.9988677083573988,success
control,observer,Lateral septal nucleus,-0.006530184758801806,0.4003460118617118,-0.016311352093742033,0.9869860010856837,0.9988677083573988,success
control,observer,"Lateral septal nucleus, caudal (caudodorsal) part",-1.1896758882367553,0.40069542780724365,-2.9690278592573667,0.0029874351031822844,0.20255231228176243,success
control,observer,"Lateral septal nucleus, rostral (rostroventral) part",-0.015239476469979446,0.40036270683431896,-0.038064175833155106,0.9696365141420945,0.9988677083573988,success
control,observer,"Lateral septal nucleus, ventral part",0.3337629323259827,0.4004084249599911,0.8335562179025887,0.40453110598433806,0.9988677083573988,success
control,observer,Lateral terminal nucleus of the accessory optic tract,0.09252668802345629,0.4086634973677637,0.22641290112630208,0.8208802947927404,0.9988677083573988,success
control,observer,Lateral vestibular nucleus,0.564016710784426,0.40202909000995274,1.402925123578652,0.16063916815524082,0.9988677083573988,success
control,observer,Lateral visual area,0.17819200005080366,0.4003414901787752,0.4451000069246653,0.656247483820249,0.9988677083573988,success
control,observer,"Lateral visual area, layer 1",0.21183068835106555,0.400634195788781,0.5287384116925085,0.5969869269422305,0.9988677083573988,success
control,observer,"Lateral visual area, layer 2/3",0.27944102803760007,0.4003828427533751,0.6979345721108438,0.4852181123935688,0.9988677083573988,success
control,observer,"Lateral visual area, layer 4",0.3125483807697111,0.40042136561827024,0.7805487109488303,0.4350679675096776,0.9988677083573988,success
control,observer,"Lateral visual area, layer 5",-0.007869564657256765,0.40042203315204095,-0.019653175913695732,0.9843200437644047,0.9988677083573988,success
control,observer,"Lateral visual area, layer 6a",0.05228381544215853,0.400454581144487,0.13056116199927836,0.8961224678967227,0.9988677083573988,success
control,observer,"Lateral visual area, layer 6b",-0.2834890310205313,0.4016339514134052,-0.7058393097069965,0.4802880730770689,0.9988677083573988,success
control,observer,Laterodorsal tegmental nucleus,0.34579498408955966,0.4009041032289509,0.8625379019682441,0.3883915854173903,0.9988677083573988,success
control,observer,Linear nucleus of the medulla,-0.10243418458217347,0.403221161940628,-0.2540397038914746,0.7994648847307672,0.9988677083573988,success
control,observer,Lingula (I),-0.2051183420712022,0.4016470543038944,-0.5106930073885353,0.6095660379015351,0.9988677083573988,success
control,observer,Lobule II,-0.4580157004507996,0.40053185890580606,-1.1435187745165414,0.2528232642384539,0.9988677083573988,success
control,observer,Lobule III,-0.2916429015677983,0.4004112479890341,-0.7283584140867727,0.46639421292538097,0.9988677083573988,success
control,observer,Lobules IV-V,-0.07225121263253195,0.40035978317669785,-0.18046571026501942,0.8567869716531492,0.9988677083573988,success
control,observer,Locus ceruleus,-0.2708644283315326,0.4069852521295642,-0.6655386820879264,0.5057060108230261,0.9988677083573988,success
control,observer,Magnocellular nucleus,-0.037372536119222574,0.40129607294658487,-0.09312958346392067,0.9258006153551268,0.9988677083573988,success
control,observer,Magnocellular reticular nucleus,-1.445884415814644,0.40147890056301433,-3.601395773942308,0.00031651331170314516,0.04024994280491663,success
control,observer,Main olfactory bulb,-0.19759168175333047,0.4003246821997379,-0.49357856394861044,0.6216038427202469,0.9988677083573988,success
control,observer,Mammillary body,0.7211891524904837,0.4011917503158277,1.7976171043466032,0.07223770593110054,0.9988677083573988,success
control,observer,Medial amygdalar nucleus,-0.07014797206069427,0.4004232776155087,-0.17518455090428386,0.8609346232051085,0.9988677083573988,success
control,observer,Medial geniculate complex,-0.3346246227776078,0.4005452310584963,-0.8354228107854781,0.4034796908436835,0.9988677083573988,success
control,observer,"Medial geniculate complex, dorsal part",-0.9480561807212449,0.40125044003066795,-2.3627542455748687,0.018139694113992685,0.6590755528084009,success
control,observer,"Medial geniculate complex, medial part",-0.057316691761013096,0.4010642741377437,-0.14291148690378724,0.8863600864599441,0.9988677083573988,success
control,observer,"Medial geniculate complex, ventral part",-0.15006423650587924,0.4008506270782559,-0.3743644798554425,0.708133165753356,0.9988677083573988,success
control,observer,Medial group of the dorsal thalamus,-0.1907829051386561,0.40045791315360285,-0.47641187468676105,0.6337809764731592,0.9988677083573988,success
control,observer,Medial habenula,-0.595596691295868,0.40097573981081014,-1.485368395546535,0.13744626291200984,0.9988677083573988,success
control,observer,Medial mammillary nucleus,1.1080985881513998,0.4585917332775144,2.416307377003762,0.015678819469176077,0.6395862909772715,success
control,observer,"Medial mammillary nucleus, median part",1.1080985881513998,0.4585917332775144,2.416307377003762,0.015678819469176077,0.6395862909772715,success
control,observer,Medial preoptic area,0.11313391346492661,0.40046219779006564,0.2825083468283686,0.7775537472958013,0.9988677083573988,success
control,observer,Medial preoptic nucleus,-0.11313867904274945,0.40055635635124953,-0.2824538351440806,0.7775955401734217,0.9988677083573988,success
control,observer,Medial pretectal area,0.8553491889777795,0.40491693472120155,2.1124065595495902,0.03465159286263907,0.8741828487911251,success
control,observer,Medial septal complex,0.07623282782030073,0.4004498363029511,0.19036798347603404,0.8490207843707503,0.9988677083573988,success
control,observer,Medial septal nucleus,0.0811288571568302,0.4005430386490001,0.20254716554423566,0.8394889896572089,0.9988677083573988,success
control,observer,Medial terminal nucleus of the accessory optic tract,-0.38010591631692875,0.4106378804078208,-0.925647472998425,0.3546292137085407,0.9988677083573988,success
control,observer,Medial vestibular nucleus,0.16469330676472174,0.40053216120076046,0.4111862235256854,0.6809359892451207,0.9988677083573988,success
control,observer,Median eminence,-0.24505227434308058,0.46884118990457585,-0.5226765045813414,0.6011993912765334,0.9988677083573988,success
control,observer,Median preoptic nucleus,0.42159363695946817,0.40304172719052944,1.0460297495702442,0.2955472973564054,0.9988677083573988,success
control,observer,Mediodorsal nucleus of thalamus,-0.3772209706438813,0.4005836942197215,-0.9416782961639331,0.3463573701979987,0.9988677083573988,success
control,observer,Medulla,0.02870932336678879,0.40032955553133515,0.0717142238690933,0.9428293362989864,0.9988677083573988,success
control,observer,"Medulla, behavioral state related",-0.41145234786429324,0.40164888820822,-1.0244080338422126,0.30564258892560947,0.9988677083573988,success
control,observer,"Medulla, motor related",0.02590818295765143,0.40033772289168806,0.0647158173616852,0.9484002687894632,0.9988677083573988,success
control,observer,"Medulla, sensory related",0.0683800361834868,0.40034889236994514,0.17080111244644025,0.8643801543230574,0.9988677083573988,success
control,observer,Medullary reticular nucleus,0.07075990890320367,0.4004384723461931,0.17670607044477296,0.8597392723906426,0.9988677083573988,success
control,observer,"Medullary reticular nucleus, dorsal part",0.26917773439946574,0.40052606692433773,0.672060464045441,0.5015452045200377,0.9988677083573988,success
control,observer,"Medullary reticular nucleus, ventral part",-0.21131759615071408,0.4006068125921834,-0.5274937657284295,0.5978507445993154,0.9988677083573988,success
control,observer,Midbrain,-0.020283059946752,0.4003243623896674,-0.05066656404740337,0.9595912204379892,0.9988677083573988,success
control,observer,Midbrain raphe nuclei,-0.2697344435026296,0.4009456279137229,-0.6727456909959675,0.5011090939617173,0.9988677083573988,success
control,observer,Midbrain reticular nucleus,-0.15727787731525672,0.4003597174613871,-0.3928414134981636,0.6944366150259285,0.9988677083573988,success
control,observer,"Midbrain reticular nucleus, retrorubral area",0.3308032162223207,0.40222302744838684,0.8224372888863736,0.41082806416640405,0.9988677083573988,success
control,observer,Midbrain trigeminal nucleus,0.1596098351700063,0.41322586667170663,0.386253252865244,0.6993091179161652,0.9988677083573988,success
control,observer,"Midbrain, behavioral state related",-0.14490032610500014,0.40048524362465576,-0.3618118979704634,0.7174926003889578,0.9988677083573988,success
control,observer,"Midbrain, motor related",-0.11965256456599939,0.4003275795107422,-0.2988866385679248,0.765026542258676,0.9988677083573988,success
control,observer,"Midbrain, sensory related",0.19733729426250096,0.40033571402504786,0.492929527267093,0.6220623829786753,0.9988677083573988,success
control,observer,Midline group of the dorsal thalamus,-0.019669415693699167,0.4004329399724631,-0.04912037380104591,0.9608233670590316,0.9988677083573988,success
control,observer,Motor nucleus of trigeminal,0.37297534058283327,0.4013120067680753,0.9293899367391261,0.3526870411138663,0.9988677083573988,success
control,observer,Nodulus (X),-0.5491621111678755,0.4005828137580376,-1.3709078180762484,0.17040369389568444,0.9988677083573988,success
control,observer,Nucleus accumbens,0.25488670708514966,0.4003372063553056,0.6366800363265104,0.5243332799043354,0.9988677083573988,success
control,observer,Nucleus ambiguus,-0.04746243556197208,0.4065724762582653,-0.11673794546737275,0.9070677197037087,0.9988677083573988,success
control,observer,"Nucleus ambiguus, dorsal division",-0.36542632252033286,0.4180100471160989,-0.8742046394373834,0.38200681991632346,0.9988677083573988,success
control,observer,"Nucleus ambiguus, ventral division",0.12447847487775875,0.4100840167446363,0.3035438344217956,0.7614754471572471,0.9988677083573988,success
control,observer,Nucleus incertus,0.25726325359840596,0.4019523178537351,0.6400342582226893,0.5221503275190249,0.9988677083573988,success
control,observer,Nucleus of Darkschewitsch,-0.1608408862199269,0.4042706551925947,-0.3978544674317314,0.6907374650247178,0.9988677083573988,success
control,observer,Nucleus of Roller,0.9782615526504287,0.406169419067903,2.4085061718713097,0.01601795545031106,0.6395862909772715,success
control,observer,Nucleus of reuniens,0.09243937019188049,0.4006191840825698,0.23074124721103778,0.8175158274048773,0.9988677083573988,success
control,observer,Nucleus of the brachium of the inferior colliculus,-0.44086705787820635,0.4015980690597523,-1.097781816806025,0.27229977323072996,0.9988677083573988,success
control,observer,Nucleus of the lateral lemniscus,0.11086575923700108,0.4010431480212663,0.27644346944713827,0.7822074731958718,0.9988677083573988,success
control,observer,Nucleus of the lateral olfactory tract,-0.10604750828289713,0.401059441144643,-0.2644184312934572,0.7914575106658517,0.9988677083573988,success
control,observer,"Nucleus of the lateral olfactory tract, layer 3",-0.18244594251529184,0.40363791113755787,-0.45200398050101676,0.6512661148750527,0.9988677083573988,success
control,observer,"Nucleus of the lateral olfactory tract, molecular layer",-0.21874716055803464,0.4036424650581407,-0.5419329716127025,0.5878646819224567,0.9988677083573988,success
control,observer,"Nucleus of the lateral olfactory tract, pyramidal layer",-0.029343208366438056,0.40165277824159484,-0.07305615684995477,0.9417614301487344,0.9988677083573988,success
control,observer,Nucleus of the optic tract,0.07890577602434058,0.401278993637945,0.19663570053590576,0.8441126310101399,0.9988677083573988,success
control,observer,Nucleus of the posterior commissure,-0.7941634080909941,0.40129475427905836,-1.9790027146448488,0.04781570062600021,0.9988677083573988,success
control,observer,Nucleus of the solitary tract,-0.026567096039044703,0.400474602980162,-0.06633902834622633,0.9471079115177989,0.9988677083573988,success
control,observer,Nucleus of the trapezoid body,-0.36530496589991585,0.40951337302934615,-0.8920464872675543,0.37236801579173884,0.9988677083573988,success
control,observer,Nucleus prepositus,0.06621983138902013,0.40104065339156,0.16511999676094122,0.8688495339071849,0.9988677083573988,success
control,observer,Nucleus raphe magnus,-0.4385742516027911,0.40338874882571757,-1.087224799599642,0.27693747337059715,0.9988677083573988,success
control,observer,Nucleus raphe obscurus,-0.5385418698164139,0.4059470596465406,-1.3266307933978487,0.1846308443545137,0.9988677083573988,success
control,observer,Nucleus raphe pallidus,-0.28049443646067285,0.4043375230364982,-0.6937135944104637,0.48786183888269163,0.9988677083573988,success
control,observer,Nucleus raphe pontis,0.0988926955965989,0.40376234046673454,0.2449279828383265,0.8065121942947558,0.9988677083573988,success
control,observer,Nucleus sagulum,-0.2502161419913763,0.4035904834867775,-0.6199753270435425,0.5352740309452695,0.9988677083573988,success
control,observer,Nucleus x,0.666872803084439,0.4040852819710984,1.6503268810768912,0.09887609715767677,0.9988677083573988,success
control,observer,Nucleus y,0.7029526741488588,0.4155666401841367,1.691552223338673,0.09073138250186516,0.9988677083573988,success
control,observer,Oculomotor nucleus,-0.15357211734981613,0.4151541987945586,-0.369915847643425,0.7114451930130158,0.9988677083573988,success
control,observer,Olfactory areas,0.005272185056064597,0.4003218765822404,0.013169864962354868,0.9894922718323094,0.9988677083573988,success
control,observer,Olfactory tubercle,0.07351137432633079,0.4003644341836156,0.18361115036661052,0.8543185151174304,0.9988677083573988,success
control,observer,Olivary pretectal nucleus,0.036501154814378545,0.4087044466989088,0.0893094144416511,0.9288360123276609,0.9988677083573988,success
control,observer,Orbital area,-0.15211904543257115,0.40032666409675166,-0.379987293066761,0.70395484762958,0.9988677083573988,success
control,observer,"Orbital area, lateral part",-0.09341336098578369,0.40033408740250365,-0.2333385138194942,0.8154985541697098,0.9988677083573988,success
control,observer,"Orbital area, lateral part, layer 1",-0.4442165039702947,0.40056923132245265,-1.1089631185694007,0.2674460927629497,0.9988677083573988,success
control,observer,"Orbital area, lateral part, layer 2/3",-0.3024527919060737,0.40038804766635744,-0.755399152569377,0.45000952155429874,0.9988677083573988,success
control,observer,"Orbital area, lateral part, layer 5",-0.01424900975869016,0.40034676552998055,-0.03559166948639454,0.9716079509016339,0.9988677083573988,success
control,observer,"Orbital area, lateral part, layer 6a",0.007456311324303915,0.4003871092660547,0.018622755707525147,0.9851420495532706,0.9988677083573988,success
control,observer,"Orbital area, lateral part, layer 6b",-0.08608150236029506,0.4014211083107299,-0.214441893009925,0.8302024755115305,0.9988677083573988,success
control,observer,"Orbital area, medial part",-0.21320572031190607,0.400349253857372,-0.5325493135247917,0.5943455968299757,0.9988677083573988,success
control,observer,"Orbital area, medial part, layer 1",-0.1561168156730212,0.40047332001482855,-0.38983075243874066,0.6966617020756538,0.9988677083573988,success
control,observer,"Orbital area, medial part, layer 2/3",-0.21804951909099846,0.40042367825896674,-0.5445470158984427,0.5860651039852762,0.9988677083573988,success
control,observer,"Orbital area, medial part, layer 5",-0.23348945673026703,0.40039656947403574,-0.5831454975675259,0.5597953576720197,0.9988677083573988,success
control,observer,"Orbital area, medial part, layer 6a",-0.2246201218228641,0.4005093959462896,-0.5608360854859615,0.5749092843821952,0.9988677083573988,success
control,observer,"Orbital area, ventrolateral part",-0.19423636194944985,0.40033979630878685,-0.48517875000274274,0.6275495543958028,0.9988677083573988,success
control,observer,"Orbital area, ventrolateral part, layer 1",-0.2707356498909924,0.4005120608163148,-0.6759737755192317,0.4990572952676898,0.9988677083573988,success
control,observer,"Orbital area, ventrolateral part, layer 2/3",-0.2314570239762682,0.40037972032163033,-0.5780937750551793,0.5632008095405314,0.9988677083573988,success
control,observer,"Orbital area, ventrolateral part, layer 5",-0.2177656080691092,0.400368645934789,-0.5439127421196172,0.5865015201280205,0.9988677083573988,success
control,observer,"Orbital area, ventrolateral part, layer 6a",-0.014204084076082606,0.4004391713432448,-0.03547126528215512,0.9717039589337038,0.9988677083573988,success
control,observer,"Orbital area, ventrolateral part, layer 6b",-0.22512613101950713,0.40472727901349936,-0.5562415549755869,0.5780457350872779,0.9988677083573988,success
control,observer,Pallidum,0.015043393495721785,0.4003397204004525,0.0375765699208516,0.9700252892198112,0.9988677083573988,success
control,observer,"Pallidum, caudal region",0.1887837840520657,0.4003953047232893,0.47149350111019156,0.6372883595338047,0.9988677083573988,success
control,observer,"Pallidum, dorsal region",-0.07241167656839882,0.4004350294212969,-0.18083252275168626,0.8564990344613694,0.9988677083573988,success
control,observer,"Pallidum, medial region",-0.09515917512140408,0.4004266554365721,-0.23764445705457632,0.8121568663523141,0.9988677083573988,success
control,observer,"Pallidum, ventral region",0.013743801395747851,0.4003855917119271,0.03432641353796857,0.972616862319919,0.9988677083573988,success
control,observer,Parabigeminal nucleus,-0.31103686798383245,0.40672751598629314,-0.7647303311397169,0.44443214097051564,0.9988677083573988,success
control,observer,Parabrachial nucleus,0.12865262468959437,0.4005151517009021,0.32121787189132356,0.7480452894090708,0.9988677083573988,success
control,observer,Paracentral nucleus,-0.19320441402649602,0.4022840045563146,-0.4802686953451809,0.6310363454841299,0.9988677083573988,success
control,observer,Parafascicular nucleus,-0.18612359774404091,0.4011041846290108,-0.46402806272437747,0.6426276400733144,0.9988677083573988,success
control,observer,Paraflocculus,-0.10143639483934419,0.4004783697129432,-0.25328807374054246,0.8000456114732597,0.9988677083573988,success
control,observer,Paragigantocellular reticular nucleus,-0.22444563291989547,0.4006219513221975,-0.5602429726557508,0.575313719372154,0.9988677083573988,success
control,observer,"Paragigantocellular reticular nucleus, dorsal part",-0.041002262637357796,0.4010592306424031,-0.10223493066518319,0.9185702023404904,0.9988677083573988,success
control,observer,"Paragigantocellular reticular nucleus, lateral part",-0.351964681807816,0.40083467827009095,-0.8780794199913379,0.37990062048948436,0.9988677083573988,success
control,observer,Paramedian lobule,-0.31143836009478626,0.40037892750558046,-0.7778590197918083,0.4366521295281355,0.9988677083573988,success
control,observer,Parapyramidal nucleus,0.4771246439010603,0.4133924059451096,1.1541688648349604,0.2484309446366928,0.9988677083573988,success
control,observer,Parasolitary nucleus,0.08642486835792997,0.4067393929242266,0.212482168831949,0.8317308873972241,0.9988677083573988,success
control,observer,Parastrial nucleus,0.46388883973323924,0.40100009717928337,1.1568297439235755,0.2473419270669378,0.9988677083573988,success
control,observer,Parasubiculum,-0.3109585277096714,0.40040112328358607,-0.7766175208490449,0.43738446134345754,0.9988677083573988,success
control,observer,Parasubthalamic nucleus,0.06918797177506364,0.4017742375229678,0.17220609315725088,0.8632755077964528,0.9988677083573988,success
control,observer,Parataenial nucleus,0.04439418107624582,0.40089260185292647,0.11073833957288266,0.9118238423549861,0.9988677083573988,success
control,observer,Paraventricular hypothalamic nucleus,0.28004692047279667,0.4006607426295057,0.6989627150263593,0.48457533219387616,0.9988677083573988,success
control,observer,"Paraventricular hypothalamic nucleus, descending division",0.1398235051268888,0.4009293312698368,0.3487485055883417,0.7272781255284608,0.9988677083573988,success
control,observer,Paraventricular nucleus of the thalamus,-0.15009793492929563,0.40058600649523696,-0.3746959017428391,0.707886640518823,0.9988677083573988,success
control,observer,Parvicellular reticular nucleus,0.013073931479392755,0.40044282286299754,0.032648684738359524,0.9739547456972918,0.9988677083573988,success
control,observer,Pedunculopontine nucleus,-0.1056220108152584,0.4005637913047351,-0.26368337105863077,0.7920239101520287,0.9988677083573988,success
control,observer,Periaqueductal gray,-0.07525140213043235,0.4003439749366078,-0.1879668655993836,0.8509026255896468,0.9988677083573988,success
control,observer,Perihypoglossal nuclei,0.1819160659965375,0.40094933811189115,0.45371334656193146,0.650035159441402,0.9988677083573988,success
control,observer,Peripeduncular nucleus,0.0608382338717572,0.40177985497509017,0.1514218125135445,0.8796429839498607,0.9988677083573988,success
control,observer,Perireunensis nucleus,0.07521257136606013,0.40092200540108364,0.18759901016362832,0.851191002242879,0.9988677083573988,success
control,observer,Perirhinal area,0.025297365670960196,0.4004123378824454,0.06317828717452531,0.9496245345570989,0.9988677083573988,success
control,observer,"Perirhinal area, layer 1",-0.08399275550522765,0.40103332103237316,-0.20944083970131597,0.8341041141657719,0.9988677083573988,success
control,observer,"Perirhinal area, layer 2/3",0.11976293813101824,0.4004997410127471,0.2990337467589184,0.7649142967675853,0.9988677083573988,success
control,observer,"Perirhinal area, layer 5",-0.04289474119829194,0.400761256292462,-0.10703315384107093,0.9147626778617054,0.9988677083573988,success
control,observer,"Perirhinal area, layer 6a",-0.07152662599192959,0.40108664721727155,-0.17833210476633768,0.8584621669453514,0.9988677083573988,success
control,observer,"Perirhinal area, layer 6b",-0.296497131686349,0.4036579034705165,-0.7345257683230408,0.46262836111923344,0.9988677083573988,success
control,observer,"Periventricular hypothalamic nucleus, anterior part",0.08832873058181413,0.4042780457061328,0.21848510330936877,0.8270511638076108,0.9988677083573988,success
control,observer,"Periventricular hypothalamic nucleus, intermediate part",-0.05267945181247838,0.4016619622107359,-0.131153698305242,0.8956537228798842,0.9988677083573988,success
control,observer,"Periventricular hypothalamic nucleus, posterior part",0.6256254103423926,0.4123917981974579,1.517065598969153,0.12925012263719288,0.9988677083573988,success
control,observer,"Periventricular hypothalamic nucleus, preoptic part",-0.2606676446432105,0.40147411366687463,-0.6492763437781718,0.5161597734401169,0.9988677083573988,success
control,observer,Periventricular region,0.19718773823474978,0.40036584025395316,0.49251888749967543,0.6223525731355994,0.9988677083573988,success
control,observer,Periventricular zone,0.1991601472398352,0.4005484168272021,0.4972186603991835,0.6190348637888821,0.9988677083573988,success
control,observer,Piriform area,0.17678778547296173,0.4003259074634626,0.44160965397698376,0.6587716968655573,0.9988677083573988,success
control,observer,Piriform-amygdalar area,0.33593441238283805,0.4004226376053881,0.8389496018301981,0.4014975915639494,0.9988677083573988,success
control,observer,Pons,-0.0033132025020445777,0.400345507170495,-0.008275857834551857,0.9933968961807329,0.9988677083573988,success
control,observer,"Pons, behavioral state related",0.009145898521371158,0.4004320624339294,0.022840075456945247,0.9817778407618443,0.9988677083573988,success
control,observer,"Pons, motor related",-0.060685534179071604,0.40039772163406295,-0.1515631356027899,0.8795315109571324,0.9988677083573988,success
control,observer,"Pons, sensory related",0.07977733746242963,0.4004364557698326,0.19922596035632917,0.8420859930164235,0.9988677083573988,success
control,observer,Pontine central gray,0.14016610731832246,0.40058476400960347,0.3499037405101163,0.7264109397543475,0.9988677083573988,success
control,observer,Pontine gray,-0.12216432710079174,0.4009861031361507,-0.30465975290747693,0.7606253057062461,0.9988677083573988,success
control,observer,Pontine reticular nucleus,-0.041536928911510784,0.4005711178368331,-0.1036942681634632,0.9174119754770977,0.9988677083573988,success
control,observer,"Pontine reticular nucleus, caudal part",-0.2788752594487919,0.40057404525528456,-0.6961890385860261,0.48631045137931206,0.9988677083573988,success
control,observer,Posterior amygdalar nucleus,0.09029945227027998,0.4004379250616121,0.22550174850792754,0.8215889652859394,0.9988677083573988,success
control,observer,Posterior auditory area,-0.12530321992410828,0.40039171249515154,-0.3129515821974602,0.7543174474859965,0.9988677083573988,success
control,observer,"Posterior auditory area, layer 1",0.08136643754269195,0.401163953577365,0.20282589404434195,0.8392711180525754,0.9988677083573988,success
control,observer,"Posterior auditory area, layer 2/3",0.01531558834181368,0.40058038696896603,0.03823349529841114,0.9695015150252132,0.9988677083573988,success
control,observer,"Posterior auditory area, layer 4",-0.3195025318696106,0.40083322775598335,-0.7970959235548088,0.4253953236696758,0.9988677083573988,success
control,observer,"Posterior auditory area, layer 5",-0.29120699111545817,0.4005710915530954,-0.7269795480906762,0.4672384845183426,0.9988677083573988,success
control,observer,"Posterior auditory area, layer 6a",-0.005413410080742754,0.4007205548721756,-0.01350918992031631,0.9892215537758176,0.9988677083573988,success
control,observer,"Posterior auditory area, layer 6b",-0.22371207730079343,0.4024454548080951,-0.5558817341034944,0.578291705854751,0.9988677083573988,success
control,observer,Posterior complex of the thalamus,-0.2975334293528123,0.40052584981335637,-0.742856995351141,0.45756826437659226,0.9988677083573988,success
control,observer,Posterior hypothalamic nucleus,0.1462273498989876,0.4004557272139894,0.3651523500894991,0.7149976850922688,0.9988677083573988,success
control,observer,Posterior limiting nucleus of the thalamus,-0.20184659802844263,0.40109600899389863,-0.5032376126971462,0.6147972232885568,0.9988677083573988,success
control,observer,Posterior parietal association areas,0.26931754333234026,0.4003517316789467,0.6727023315295999,0.5011366840034184,0.9988677083573988,success
control,observer,Posterior pretectal nucleus,0.43779571376370013,0.40201623256834723,1.0890000907843191,0.27615384565032275,0.9988677083573988,success
control,observer,Posterodorsal preoptic nucleus,-0.10796160520955704,0.4097138198002673,-0.2635049148749427,0.7921614358524189,0.9988677083573988,success
control,observer,Posterolateral visual area,0.1692856883023777,0.4003651234363243,0.4228282594882458,0.6724205678608031,0.9988677083573988,success
control,observer,"Posterolateral visual area, layer 1",0.022170424090647605,0.40069790093727764,0.055329523910129,0.9558759415067566,0.9988677083573988,success
