control,treatment,region,Estimate,Std. Error,z value,Pr(>|z|),fdr_adj_pval,status
control,observer,Infracerebellar nucleus,-0.48329916671394363,0.3844360599749549,-1.2571639787002016,0.20869426388594048,0.8612036865027614,success
control,observer,Infralimbic area,-0.19718907976495856,0.18161164975624272,-1.0857732971955472,0.2775793030758328,0.9540225596705425,success
control,observer,"Infralimbic area, layer 1",-0.2713021986701329,0.299197919533107,-0.9067649905236478,0.36453108710686366,0.9892110326585131,success
control,observer,"Infralimbic area, layer 2/3",-0.2211460671200387,0.16150278499234372,-1.3693018800296384,0.17090493057857736,0.8286820560528447,success
control,observer,"Infralimbic area, layer 5",-0.11910055996886486,0.20424697063672237,-0.5831203253471966,0.5598123019072183,0.9892110326585131,success
control,observer,"Infralimbic area, layer 6a",-0.2730448145485716,0.21696041401384505,-1.2585006153756122,0.20821076479197342,0.8612036865027614,success
control,observer,"Infralimbic area, layer 6b",-0.7925523547790067,0.3863210992152793,-2.051537843490534,0.040214598197872306,0.457966245148904,success
control,observer,Interanterodorsal nucleus of the thalamus,0.19032427208550737,0.4847134369667552,0.39265317932286053,0.6945756562169755,0.9892110326585131,success
control,observer,Interanteromedial nucleus of the thalamus,0.06052640632145882,0.4287806472709135,0.14115937066351983,0.8877440421322557,0.9892110326585131,success
control,observer,Interbrain,-0.0839956115804417,0.1108392730835365,-0.7578145294866426,0.4485620229940638,0.9892110326585131,success
control,observer,Intercalated amygdalar nucleus,0.12808823413027104,0.38548957273643747,0.3322741863574247,0.7396822299545753,0.9892110326585131,success
control,observer,Interfascicular nucleus raphe,-0.28673322734470663,0.3576302548183461,-0.8017588654247088,0.42269245739713357,0.9892110326585131,success
control,observer,Intergeniculate leaflet of the lateral geniculate complex,0.01336754960550272,0.1706206962452183,0.07834658924548463,0.9375523584691474,0.9892110326585131,success
control,observer,Intermediate reticular nucleus,0.1282656926133548,0.4352435292957501,0.2946986778204292,0.7682240732932398,0.9892110326585131,success
control,observer,Intermediodorsal nucleus of the thalamus,-0.6684160710226201,0.4578180902334629,-1.4600036243254682,0.14428907784989675,0.7754791210363774,success
control,observer,Interpeduncular nucleus,0.11344644189345375,0.5917482483294945,0.1917140307786514,0.8479662148830409,0.9892110326585131,success
control,observer,Interposed nucleus,-0.14998339646986422,0.1530835980575862,-0.9797483098969508,0.3272103729897289,0.9892110326585131,success
control,observer,Interstitial nucleus of Cajal,0.29352250728799084,0.431589981399151,0.6800957388687157,0.4964438423868063,0.9892110326585131,success
control,observer,Intralaminar nuclei of the dorsal thalamus,-0.2812596209564945,0.21045681338895875,-1.3364244018875289,0.18141059484887023,0.8312996633448465,success
control,observer,Isocortex,0.04488424176967741,0.035711920676213316,1.256841998967967,0.20881085452557124,0.8612036865027614,success
control,observer,Koelliker-Fuse subnucleus,0.4504906903634845,0.37210288676113706,1.210661637926681,0.22602511059682773,0.9029170648449191,success
control,observer,Lateral amygdalar nucleus,0.22513922502723505,0.2961827662206293,0.7601361412754406,0.4471732113442428,0.9892110326585131,success
control,observer,Lateral dorsal nucleus of thalamus,-1.448613071173136,0.41756791195473225,-3.4691676005271628,0.0005220736565454932,0.07966843998884225,success
control,observer,Lateral group of the dorsal thalamus,-0.6204121676923963,0.25787871161615095,-2.405829328850811,0.016135801038318756,0.32182518578231484,success
control,observer,Lateral habenula,-2.0372425851107283,0.5216737947926556,-3.9052039903987326,9.414593524422343e-05,0.03583276292768974,success
control,observer,Lateral hypothalamic area,-0.002388336607254267,0.3539740331459641,-0.006747208505742049,0.9946165473515695,0.9972305198807456,success
control,observer,Lateral mammillary nucleus,0.7318262650831605,0.7062411493414752,1.03622716655004,0.3000961756550563,0.9854438229191228,success
control,observer,Lateral posterior nucleus of the thalamus,-1.11650266754121,0.36264710069090655,-3.0787580140971094,0.0020786544727371607,0.1589725299628917,success
control,observer,Lateral preoptic area,-0.20923747661907344,0.28670765804915727,-0.7297938187029478,0.4655162233974909,0.9892110326585131,success
control,observer,Lateral reticular nucleus,-0.03326317393635567,0.5289918440360566,-0.0628803152853306,0.9498618099466435,0.9892110326585131,success
control,observer,"Lateral reticular nucleus, magnocellular part",-0.06732996798220119,0.5297327804957691,-0.1271017585870145,0.8988598596013538,0.9892110326585131,success
control,observer,"Lateral reticular nucleus, parvicellular part",0.3200520092979793,0.567263409266828,0.564203514751,0.5726156361015756,0.9892110326585131,success
control,observer,Lateral septal complex,-0.05368797544871312,0.16824350024438112,-0.31910876420621875,0.7496440379573599,0.9892110326585131,success
control,observer,Lateral septal nucleus,-0.0065677640873774545,0.15387346218570977,-0.04268289017537556,0.9659543188012293,0.9946331244876356,success
control,observer,"Lateral septal nucleus, caudal (caudodorsal) part",-1.1896523315949838,0.41774745452792295,-2.847778768489098,0.004402551742334362,0.22394313196007454,success
control,observer,"Lateral septal nucleus, rostral (rostroventral) part",-0.015301967867268009,0.15041010539508223,-0.10173497204243245,0.9189670424736759,0.9892110326585131,success
control,observer,"Lateral septal nucleus, ventral part",0.3337559689894124,0.30532246021470133,1.0931261616152208,0.2743384108630954,0.9540225596705425,success
control,observer,Lateral terminal nucleus of the accessory optic tract,0.09108297129280715,0.24664854140573678,0.3692824241882529,0.7119172246620091,0.9892110326585131,success
control,observer,Lateral vestibular nucleus,0.5639850252718287,0.43924242347946946,1.2839948855673087,0.19914374494579157,0.848864119517536,success
control,observer,Lateral visual area,0.17819468446167425,0.3143911739832193,0.5667928975359385,0.5708548966089202,0.9892110326585131,success
control,observer,"Lateral visual area, layer 1",0.2118757380737961,0.29093728189695656,0.7282522772342312,0.4664591698032279,0.9892110326585131,success
control,observer,"Lateral visual area, layer 2/3",0.279444341875214,0.2975223587024279,0.939238123460513,0.3476084995354338,0.9892110326585131,success
control,observer,"Lateral visual area, layer 4",0.3125661560816957,0.28378941469650865,1.101401743317176,0.27072184704381164,0.9540225596705425,success
control,observer,"Lateral visual area, layer 5",-0.00783728693404084,0.3066191347629784,-0.025560332169416597,0.9796080260672319,0.9972305198807456,success
control,observer,"Lateral visual area, layer 6a",0.05231122270337693,0.2833575317752901,0.18461207780727384,0.8535333120620219,0.9892110326585131,success
control,observer,"Lateral visual area, layer 6b",-0.28333800221333366,0.309225069766611,-0.9162840594625277,0.3595179265168965,0.9892110326585131,success
control,observer,Laterodorsal tegmental nucleus,0.3457951385179375,0.39738589662768303,0.8701746625948285,0.3842049602970834,0.9892110326585131,success
control,observer,Linear nucleus of the medulla,-0.1023777589836186,0.44537495284872475,-0.22986869452084355,0.8181938031205268,0.9892110326585131,success
control,observer,Lingula (I),-0.20516116559245526,0.3896402928495928,-0.5265399122150097,0.5985131285379051,0.9892110326585131,success
control,observer,Lobule II,-0.4580672280319925,0.2794219765467589,-1.6393385863668417,0.10114276412331416,0.6595891369751171,success
control,observer,Lobule III,-0.2916005061659472,0.1376886557998506,-2.1178252084167966,0.034189873589437564,0.4255954945350603,success
control,observer,Lobules IV-V,-0.07231549359149772,0.08817947747014501,-0.8200943764492326,0.4121623078146309,0.9892110326585131,success
control,observer,Locus ceruleus,-0.2697939639007513,0.47738207827439605,-0.5651531051940234,0.5719696302228608,0.9892110326585131,success
control,observer,Magnocellular nucleus,-0.03741083252828274,0.41691347619071323,-0.08973284545776952,0.9284995143179148,0.9892110326585131,success
control,observer,Magnocellular reticular nucleus,-1.4459434806346874,0.534724812891502,-2.7040889926461587,0.006849194302238095,0.24454835641011208,success
control,observer,Main olfactory bulb,-0.19759043195292658,0.23643588785576009,-0.8357040622930664,0.40332140938506,0.9892110326585131,success
control,observer,Mammillary body,0.7211478726204429,0.42969948983815615,1.6782609467189713,0.09329616841268201,0.6354709917632647,success
control,observer,Medial amygdalar nucleus,-0.07015138727300206,0.4136811834692085,-0.1695783856657421,0.8653417220691988,0.9892110326585131,success
control,observer,Medial geniculate complex,-0.3345197619515018,0.17129216936035058,-1.9529191743013439,0.0508291732799537,0.5129400419515365,success
control,observer,"Medial geniculate complex, dorsal part",-0.9478637226356332,0.24900518213196352,-3.8066023948581944,0.00014088897612459924,0.03583276292768974,success
control,observer,"Medial geniculate complex, medial part",-0.05707685317066269,0.22777592184056158,-0.25058334836030344,0.8021362571296361,0.9892110326585131,success
control,observer,"Medial geniculate complex, ventral part",-0.14997806506468253,0.3051120805928894,-0.49155072710738723,0.6230369832086735,0.9892110326585131,success
control,observer,Medial group of the dorsal thalamus,-0.19090243023943862,0.16618205587071888,-1.1487547752324772,0.25065711242152533,0.9329335452567017,success
control,observer,Medial habenula,-0.5956478814662202,0.3801124672424609,-1.5670306364518072,0.1171075307504763,0.7091511584334398,success
control,observer,Medial mammillary nucleus,1.1155111781064848,0.6727298044803661,1.6581860513347324,0.0972799193130598,0.6454311168336055,success
control,observer,"Medial mammillary nucleus, median part",1.1155111781064848,0.6727298044803661,1.6581860513347324,0.0972799193130598,0.6454311168336055,success
control,observer,Medial preoptic area,0.11313534531667474,0.31831375736196243,0.35542084719896583,0.7222743332682,0.9892110326585131,success
control,observer,Medial preoptic nucleus,-0.11312944971362604,0.3488487455330572,-0.32429369794854485,0.7457156904142228,0.9892110326585131,success
control,observer,Medial pretectal area,0.8553634360305951,0.4021425357547191,2.127015572787633,0.03341878930405597,0.42497560398324513,success
control,observer,Medial septal complex,0.07622829460336154,0.3014656089820117,0.2528590072372403,0.8003771677164645,0.9892110326585131,success
control,observer,Medial septal nucleus,0.08110500731980594,0.30426983888887477,0.26655618452352436,0.7898108949503522,0.9892110326585131,success
control,observer,Medial terminal nucleus of the accessory optic tract,-0.38044882758344345,0.38411023756952506,-0.9904678146324625,0.3219455132075604,0.9892110326585131,success
control,observer,Medial vestibular nucleus,0.1646900115523478,0.39108647222572346,0.4211089445642948,0.6736755303800854,0.9892110326585131,success
control,observer,Median eminence,-0.22642037240828652,1.2804233871361905,-0.17683242487057418,0.8596400190255131,0.9892110326585131,success
control,observer,Median preoptic nucleus,0.4207280553922166,0.2782034841563448,1.5123033295865402,0.13045671441531548,0.7319005374918067,success
control,observer,Mediodorsal nucleus of thalamus,-0.3772531968343309,0.2641629657704896,-1.4281078187246599,0.15326082738781613,0.7754791210363774,success
control,observer,Medulla,0.028670903746859294,0.3630242189634933,0.07897793659255146,0.9370501722843801,0.9892110326585131,success
control,observer,"Medulla, behavioral state related",-0.411684029221658,0.5185286170733658,-0.7939465936234131,0.42722652308287823,0.9892110326585131,success
control,observer,"Medulla, motor related",0.02590841712401261,0.3713328398484864,0.0697714135237377,0.944375600415378,0.9892110326585131,success
control,observer,"Medulla, sensory related",0.06837903194523019,0.3368869000282857,0.2029732587983948,0.8391559335329585,0.9892110326585131,success
control,observer,Medullary reticular nucleus,0.07078102519835236,0.3735031580123735,0.18950582794271184,0.8496963878203514,0.9892110326585131,success
control,observer,"Medullary reticular nucleus, dorsal part",0.2691819693632733,0.36001489787832935,0.747696750744593,0.454643091489501,0.9892110326585131,success
control,observer,"Medullary reticular nucleus, ventral part",-0.21131147684275567,0.4733090890232006,-0.44645556517592594,0.655268203131826,0.9892110326585131,success
control,observer,Midbrain,-0.02029076503343965,0.09114637955580314,-0.22261734511371242,0.8238333357403058,0.9892110326585131,success
control,observer,Midbrain raphe nuclei,-0.26947325153955753,0.30314183209522627,-0.8889345613472034,0.37403824969490473,0.9892110326585131,success
control,observer,Midbrain reticular nucleus,-0.15731374046328908,0.1666526661360322,-0.9439617385711663,0.3451892007342564,0.9892110326585131,success
control,observer,"Midbrain reticular nucleus, retrorubral area",0.3309204829884293,0.4452219006646552,0.7432709004081121,0.4573176856258411,0.9892110326585131,success
control,observer,Midbrain trigeminal nucleus,0.15794268733237127,0.3751511515758407,0.42101080236306165,0.6737471937973857,0.9892110326585131,success
control,observer,"Midbrain, behavioral state related",-0.14482501442742948,0.22615250820057461,-0.6403865054593346,0.5219213537883702,0.9892110326585131,success
control,observer,"Midbrain, motor related",-0.11966639850419214,0.10922085249629682,-1.095636920690117,0.27323769764677663,0.9540225596705425,success
control,observer,"Midbrain, sensory related",0.19732645346603356,0.10380864875924783,1.9008671803798491,0.05731941185252146,0.539934706709554,success
control,observer,Midline group of the dorsal thalamus,-0.019795649967166623,0.18783514709934093,-0.1053884231618124,0.9160676018859546,0.9892110326585131,success
control,observer,Motor nucleus of trigeminal,0.3729722355616604,0.3938308485144869,0.947036619829289,0.3436201190371756,0.9892110326585131,success
control,observer,Nodulus (X),-0.5491552336217863,0.34840845726754416,-1.5761822716033782,0.11498380298982698,0.7018611334499039,success
control,observer,Nucleus accumbens,0.2548905666965213,0.3247102560085921,0.7849784907618585,0.43246617981792046,0.9892110326585131,success
control,observer,Nucleus ambiguus,-0.04709077834920671,0.4658582119694267,-0.10108392884205973,0.9194838356204957,0.9892110326585131,success
control,observer,"Nucleus ambiguus, dorsal division",-0.3650315646467418,0.5621186921301959,-0.6493852094891633,0.516089421628708,0.9892110326585131,success
control,observer,"Nucleus ambiguus, ventral division",0.12657280604838603,0.5774031452824143,0.21921045474471368,0.8264861118275036,0.9892110326585131,success
control,observer,Nucleus incertus,0.25691810473156024,0.5472712284870712,0.46945297205155323,0.6387458922646039,0.9892110326585131,success
control,observer,Nucleus of Darkschewitsch,-0.16123075942211798,0.43021299547433095,-0.3747696167205576,0.7078318124465373,0.9892110326585131,success
control,observer,Nucleus of Roller,0.978142156810962,0.4934645296655088,1.9821934465563071,0.04745759387914086,0.4893262720241145,success
control,observer,Nucleus of reuniens,0.0924214428738561,0.329548519991918,0.2804486661816072,0.7791333041800951,0.9892110326585131,success
control,observer,Nucleus of the brachium of the inferior colliculus,-0.44056291721849744,0.2681319255609637,-1.6430826590186443,0.10036583220539858,0.6595891369751171,success
control,observer,Nucleus of the lateral lemniscus,0.11095156417135826,0.33813564370647337,0.3281273838958912,0.7428153498374299,0.9892110326585131,success
control,observer,Nucleus of the lateral olfactory tract,-0.10609536275506994,0.4398033720642117,-0.24123362733012405,0.8093740495062713,0.9892110326585131,success
control,observer,"Nucleus of the lateral olfactory tract, layer 3",-0.18274720501208327,0.4633560776532579,-0.394399067640671,0.6932864320379307,0.9892110326585131,success
control,observer,"Nucleus of the lateral olfactory tract, molecular layer",-0.2195132775129192,0.5185859429333771,-0.42329199336033707,0.6720822352250917,0.9892110326585131,success
control,observer,"Nucleus of the lateral olfactory tract, pyramidal layer",-0.02939695454677871,0.44005845734260124,-0.06680238512923779,0.9467390245945776,0.9892110326585131,success
control,observer,Nucleus of the optic tract,0.07887786223353879,0.3165009979324738,0.24921836818463225,0.8031918718391607,0.9892110326585131,success
control,observer,Nucleus of the posterior commissure,-0.7940593033663952,0.46506531506445864,-1.7074145881129354,0.08774502078861292,0.6071628313691712,success
control,observer,Nucleus of the solitary tract,-0.026504127351985315,0.4572910279267507,-0.05795899270569282,0.9537812926669196,0.9892110326585131,success
control,observer,Nucleus of the trapezoid body,-0.3680186735608885,0.806650969025543,-0.456230374340795,0.6482243254756714,0.9892110326585131,success
control,observer,Nucleus prepositus,0.06634300923756543,0.4511834565229619,0.1470422026304705,0.8830987094561872,0.9892110326585131,success
control,observer,Nucleus raphe magnus,-0.4396708473669403,0.5793828733016464,-0.7588606215807707,0.4479359372246263,0.9892110326585131,success
control,observer,Nucleus raphe obscurus,-0.5395053939266617,0.5415764935021321,-0.9961757949240421,0.31916473791178024,0.9892110326585131,success
control,observer,Nucleus raphe pallidus,-0.2806896567943562,0.5375110576776663,-0.5222025719937462,0.6015292954392547,0.9892110326585131,success
control,observer,Nucleus raphe pontis,0.0987704984718282,0.45452105592615133,0.21730676100487634,0.8279692884676834,0.9892110326585131,success
control,observer,Nucleus sagulum,-0.250070931175023,0.3688610835423656,-0.6779542281160736,0.49780071515849456,0.9892110326585131,success
control,observer,Nucleus x,0.6674511419715644,0.47920077708002706,1.392842361480769,0.16366746526835918,0.810897896102325,success
control,observer,Nucleus y,0.704120213668134,0.2899152042797493,2.4287108895078986,0.01515260988449654,0.3211511483853016,success
control,observer,Oculomotor nucleus,-0.16039052222322905,0.5526307926089984,-0.2902308817538327,0.771639612247036,0.9892110326585131,success
control,observer,Olfactory areas,0.005276207309898778,0.0797068102484564,0.06619518825872168,0.9472224275875991,0.9892110326585131,success
control,observer,Olfactory tubercle,0.07352116122490454,0.46303578114898053,0.1587807340557323,0.8738416282293384,0.9892110326585131,success
control,observer,Olivary pretectal nucleus,0.03645490230615779,0.41096748776748987,0.08870507617084936,0.9293162982410959,0.9892110326585131,success
control,observer,Orbital area,-0.15213276315727245,0.10308610649921499,-1.475783384625463,0.1400020525796093,0.7630111865588707,success
control,observer,"Orbital area, lateral part",-0.09343823231415156,0.11372140472293554,-0.8216415594038715,0.41128092891530577,0.9892110326585131,success
control,observer,"Orbital area, lateral part, layer 1",-0.44423667313123044,0.23343425387115269,-1.903048356289789,0.057034235745579066,0.539934706709554,success
control,observer,"Orbital area, lateral part, layer 2/3",-0.3024548395792506,0.10729986459192119,-2.818781186067061,0.004820636785113155,0.22988411669008357,success
control,observer,"Orbital area, lateral part, layer 5",-0.014289439787221818,0.11940418571829978,-0.11967285486066366,0.9047423044732352,0.9892110326585131,success
control,observer,"Orbital area, lateral part, layer 6a",0.007332508110034275,0.17122872243124204,0.04282288628871064,0.9658427201011164,0.9946331244876356,success
control,observer,"Orbital area, lateral part, layer 6b",-0.08760217385831935,0.20203633822198835,-0.4335961274553791,0.6645817473968945,0.9892110326585131,success
control,observer,"Orbital area, medial part",-0.2132643576237243,0.10994270970379877,-1.9397771639273644,0.05240677707838969,0.5181247837644531,success
control,observer,"Orbital area, medial part, layer 1",-0.1561186133755711,0.1897137376231542,-0.8229167551676401,0.4105553338447432,0.9892110326585131,success
control,observer,"Orbital area, medial part, layer 2/3",-0.21816306575697283,0.10532603622555071,-2.0713118386966256,0.03832966364620482,0.4502118565148912,success
control,observer,"Orbital area, medial part, layer 5",-0.2336100914970763,0.14712841903084933,-1.587797198093278,0.11233220527181277,0.696824980669863,success
control,observer,"Orbital area, medial part, layer 6a",-0.22496802071166228,0.15043969073395833,-1.4954033713716008,0.13480920121466858,0.7429328528016796,success
control,observer,"Orbital area, ventrolateral part",-0.19426863861294497,0.11031369138830867,-1.7610564578889076,0.07822884772342702,0.6071628313691712,success
control,observer,"Orbital area, ventrolateral part, layer 1",-0.2706233456364042,0.20805011942114604,-1.3007603475035463,0.19334049858653546,0.8413565237340433,success
control,observer,"Orbital area, ventrolateral part, layer 2/3",-0.23149543679237683,0.1249405081797165,-1.8528453274688939,0.06390453126204995,0.5736371453287543,success
control,observer,"Orbital area, ventrolateral part, layer 5",-0.21784480698808,0.12145287405180988,-1.793657076366516,0.07286792040140652,0.6071628313691712,success
control,observer,"Orbital area, ventrolateral part, layer 6a",-0.014416255607515588,0.16466814186065545,-0.08754732666938593,0.9302364685699852,0.9892110326585131,success
control,observer,"Orbital area, ventrolateral part, layer 6b",-0.22764727144174493,0.29458664089552966,-0.7727684824732983,0.439659409176674,0.9892110326585131,success
control,observer,Pallidum,0.015045083116886264,0.11082630450027592,0.1357537200642543,0.8920159782994684,0.9892110326585131,success
control,observer,"Pallidum, caudal region",0.18877112726167247,0.3040424754454091,0.6208709062282529,0.5346845650599895,0.9892110326585131,success
control,observer,"Pallidum, dorsal region",-0.07241575306100503,0.3231866494143933,-0.22406789758246728,0.8227044714239132,0.9892110326585131,success
control,observer,"Pallidum, medial region",-0.09530019016922675,0.14833821485761514,-0.6424520495996409,0.5205797135876548,0.9892110326585131,success
control,observer,"Pallidum, ventral region",0.013751726235734105,0.30780635333712736,0.044676550976426456,0.9643651246409378,0.9946331244876356,success
control,observer,Parabigeminal nucleus,-0.3111752726793271,0.43036395796160193,-0.7230514240857755,0.4696482913087149,0.9892110326585131,success
control,observer,Parabrachial nucleus,0.12862213355450455,0.29305251875037747,0.43890471954641364,0.6607305768595096,0.9892110326585131,success
control,observer,Paracentral nucleus,-0.1933441643673966,0.35596762735991033,-0.5431509764001965,0.587025856936908,0.9892110326585131,success
control,observer,Parafascicular nucleus,-0.18641912941936264,0.22569816081619298,-0.8259665419745316,0.4088230716244624,0.9892110326585131,success
control,observer,Paraflocculus,-0.10138582851070624,0.3187519468122073,-0.31807124481795773,0.7504308951318375,0.9892110326585131,success
control,observer,Paragigantocellular reticular nucleus,-0.22444410563261175,0.41593165925720443,-0.5396177488230577,0.5894606738076532,0.9892110326585131,success
control,observer,"Paragigantocellular reticular nucleus, dorsal part",-0.04082891082178279,0.5172123673864196,-0.07894032199597173,0.9370800909800197,0.9892110326585131,success
control,observer,"Paragigantocellular reticular nucleus, lateral part",-0.3520014875741106,0.5233959117698763,-0.6725338881303233,0.501243873779305,0.9892110326585131,success
control,observer,Paramedian lobule,-0.31153074857784746,0.1597017408324998,-1.950703523667852,0.05109232396896039,0.5129400419515365,success
control,observer,Parapyramidal nucleus,0.4766962845091649,0.6081262290274099,0.7838771981132209,0.4331121704552193,0.9892110326585131,success
control,observer,Parasolitary nucleus,0.08683869036833763,0.5202751127100139,0.16690917602422195,0.8674415130108506,0.9892110326585131,success
control,observer,Parastrial nucleus,0.46393286966595837,0.3055365999369542,1.5184199528360542,0.12890856482671198,0.7319005374918067,success
control,observer,Parasubiculum,-0.31092315362436157,0.18572671711247643,-1.674089535734732,0.09411300402260671,0.6354709917632647,success
control,observer,Parasubthalamic nucleus,0.06911777056007215,0.36559935921266035,0.18905331428622119,0.8500510313715377,0.9892110326585131,success
control,observer,Parataenial nucleus,0.04436552917421932,0.364207324962514,0.12181393984534945,0.903046373769533,0.9892110326585131,success
control,observer,Paraventricular hypothalamic nucleus,0.28002951837274176,0.3317931163369221,0.8439883306330667,0.3986759265065727,0.9892110326585131,success
control,observer,"Paraventricular hypothalamic nucleus, descending division",0.1397490609447675,0.2642868555124352,0.5287779472566014,0.5969594975083855,0.9892110326585131,success
control,observer,Paraventricular nucleus of the thalamus,-0.15030744280220254,0.24983744645861594,-0.6016209536751732,0.547426477839929,0.9892110326585131,success
control,observer,Parvicellular reticular nucleus,0.013080134537089996,0.4661072833200195,0.028062497637715414,0.9776123048349298,0.9972305198807456,success
control,observer,Pedunculopontine nucleus,-0.10562982087071934,0.35409622718520617,-0.29830823590071975,0.7654679189570164,0.9892110326585131,success
control,observer,Periaqueductal gray,-0.07528293559305511,0.15559013094021817,-0.48385418238371947,0.6284893588708006,0.9892110326585131,success
control,observer,Perihypoglossal nuclei,0.1818668041866618,0.3807682685096703,0.4776311978371773,0.6329127218506867,0.9892110326585131,success
control,observer,Peripeduncular nucleus,0.06159771838697491,0.28617678254997453,0.21524359117503955,0.8295774064736783,0.9892110326585131,success
control,observer,Perireunensis nucleus,0.07505463236004846,0.30106548750153245,0.24929669947528085,0.803131284185561,0.9892110326585131,success
control,observer,Perirhinal area,0.025290556661355833,0.11006317397152725,0.22978218552827093,0.8182610282514391,0.9892110326585131,success
control,observer,"Perirhinal area, layer 1",-0.08401493540989982,0.3469671228404419,-0.2421409115714268,0.8086709783995798,0.9892110326585131,success
control,observer,"Perirhinal area, layer 2/3",0.11970854547948023,0.21149820002356748,0.5660026679477224,0.571391966870441,0.9892110326585131,success
control,observer,"Perirhinal area, layer 5",-0.04285491345226394,0.16329381207499902,-0.2624405230528954,0.7929818342999554,0.9892110326585131,success
control,observer,"Perirhinal area, layer 6a",-0.07070922074994593,0.18016736425795088,-0.3924640904926015,0.6947153390551759,0.9892110326585131,success
control,observer,"Perirhinal area, layer 6b",-0.29447171671324834,0.2730394730326823,-1.0784950375215552,0.28081289517591956,0.956518924192976,success
control,observer,"Periventricular hypothalamic nucleus, anterior part",0.08818959374297045,0.3817387919713674,0.23102078069546877,0.8172986580015289,0.9892110326585131,success
control,observer,"Periventricular hypothalamic nucleus, intermediate part",-0.052681399407781895,0.35552914121887497,-0.1481774439844006,0.8822027323882727,0.9892110326585131,success
control,observer,"Periventricular hypothalamic nucleus, posterior part",0.6241989798516739,0.6886766252601156,0.9063745696551146,0.3647376282371032,0.9892110326585131,success
control,observer,"Periventricular hypothalamic nucleus, preoptic part",-0.260545504276603,0.3309565764770085,-0.7872498170306129,0.4311356399787386,0.9892110326585131,success
control,observer,Periventricular region,0.19717560446309335,0.2147293092009097,0.9182519386704104,0.358486982659186,0.9892110326585131,success
control,observer,Periventricular zone,0.19915042896874152,0.3397872308914049,0.586103334272704,0.557806075786894,0.9892110326585131,success
control,observer,Piriform area,0.17678448995813031,0.3676882422533883,0.4807999539901013,0.6306586829565703,0.9892110326585131,success
control,observer,Piriform-amygdalar area,0.3359415027061142,0.4893958351838233,0.6864412783160084,0.49243488204113495,0.9892110326585131,success
control,observer,Pons,-0.003311747067446259,0.30891261285958693,-0.010720659919935285,0.9914463148180531,0.9972305198807456,success
control,observer,"Pons, behavioral state related",0.009151151509062367,0.3616586749672326,0.0253032821897373,0.979813055961795,0.9972305198807456,success
control,observer,"Pons, motor related",-0.06068556253788257,0.37248801434117007,-0.16291950398784996,0.8705818140369834,0.9892110326585131,success
control,observer,"Pons, sensory related",0.07978802990747078,0.2735233212304267,0.29170466908835985,0.7705124390004642,0.9892110326585131,success
control,observer,Pontine central gray,0.14016560831514666,0.39683621359771715,0.3532077051245027,0.723932731846211,0.9892110326585131,success
control,observer,Pontine gray,-0.12229470868902168,0.5068010620905051,-0.2413071278591404,0.8093170868697495,0.9892110326585131,success
control,observer,Pontine reticular nucleus,-0.04152622357643004,0.35326002736258094,-0.11755143622238394,0.9064230863295719,0.9892110326585131,success
control,observer,"Pontine reticular nucleus, caudal part",-0.2788832014635285,0.46016260984145063,-0.6060535895335302,0.5444791680729122,0.9892110326585131,success
control,observer,Posterior amygdalar nucleus,0.09028914184665697,0.4175819911258207,0.21621895523615184,0.8288170788564023,0.9892110326585131,success
control,observer,Posterior auditory area,-0.12520446350208067,0.09711867468026218,-1.2891904045672329,0.1973319000773026,0.8458665154998982,success
control,observer,"Posterior auditory area, layer 1",0.0814665906336487,0.1644731380831873,0.49531851573504043,0.6203753029608092,0.9892110326585131,success
control,observer,"Posterior auditory area, layer 2/3",0.01532535951214718,0.1418052651817327,0.10807327564675918,0.9139375669118794,0.9892110326585131,success
control,observer,"Posterior auditory area, layer 4",-0.31916839800535723,0.1528650108222124,-2.087910086740266,0.03680594612802123,0.4457609031060349,success
control,observer,"Posterior auditory area, layer 5",-0.29071783171656673,0.13497180492044206,-2.1539152705850513,0.031246817183448003,0.42497560398324513,success
control,observer,"Posterior auditory area, layer 6a",-0.005726448197894811,0.0956548923464097,-0.05986571159535414,0.952262589076621,0.9892110326585131,success
control,observer,"Posterior auditory area, layer 6b",-0.22422597400556613,0.12861047677521795,-1.7434502975792747,0.08125498898162635,0.6071628313691712,success
control,observer,Posterior complex of the thalamus,-0.2976728579514438,0.26678800230288424,-1.115765534364233,0.26452251034252017,0.949574280607651,success
control,observer,Posterior hypothalamic nucleus,0.14622667856847923,0.3293175636933326,0.4440293949965225,0.6570213317505535,0.9892110326585131,success
control,observer,Posterior limiting nucleus of the thalamus,-0.20197108186680887,0.26466000022402447,-0.7631341407687151,0.4453834009723736,0.9892110326585131,success
control,observer,Posterior parietal association areas,0.26925300242512284,0.09845488952968105,2.7347854810598466,0.006242094125843583,0.23918008894542853,success
control,observer,Posterior pretectal nucleus,0.4377967966930215,0.3322194679111318,1.3177939253401352,0.18757264201040535,0.8413565237340433,success
control,observer,Posterodorsal preoptic nucleus,-0.10859016797114854,0.4856998956141101,-0.22357461665469192,0.8230883166848716,0.9892110326585131,success
control,observer,Posterolateral visual area,0.16927995549698505,0.3422114146987113,0.49466484233444397,0.6208367226843607,0.9892110326585131,success
control,observer,"Posterolateral visual area, layer 1",0.02222263824885188,0.35141880314211615,0.0632369072176963,0.9495778558682583,0.9892110326585131,success
